start_year,strategy,elapsed_year,calendar_year,asset_yen,backfilled
1990,P09_STR_sc1.6,6,1995,49358776,0
1990,P09_STR_sc1.6,7,1996,58590048,0
1990,P09_STR_sc1.6,8,1997,73870778,0
1990,P09_STR_sc1.6,9,1998,125734536,0
1990,P09_STR_sc1.6,10,1999,283458468,0
1990,P09_STR_sc1.6,11,2000,244200243,0
1990,P09_STR_sc1.6,12,2001,246387880,0
1990,P09_STR_sc1.6,13,2002,278171062,0
1990,P09_STR_sc1.6,14,2003,705031389,0
1990,P09_STR_sc1.6,15,2004,667045989,0
1990,P09_STR_sc1.6,16,2005,674273053,0
1990,P09_STR_sc1.6,17,2006,1150871037,0
1990,P09_STR_sc1.6,18,2007,1365557179,0
1990,P09_STR_sc1.6,19,2008,1637896209,0
1990,P09_STR_sc1.6,20,2009,2445520804,0
1990,P09_STR_sc1.8,1,1990,19127550,0
1990,P09_STR_sc1.8,2,1991,30003475,1
1990,P09_STR_sc1.8,3,1992,39101928,0
1990,P09_STR_sc1.8,4,1993,36799150,0
1990,P09_STR_sc1.8,5,1994,30170636,0
1990,P09_STR_sc1.8,6,1995,55374129,0
1990,P09_STR_sc1.8,7,1996,68293431,0
1990,P09_STR_sc1.8,8,1997,90325119,0
1990,P09_STR_sc1.8,9,1998,164243531,0
1990,P09_STR_sc1.8,10,1999,409518515,0
1990,P09_STR_sc1.8,11,2000,345804808,0
1990,P09_STR_sc1.8,12,2001,350827212,0
1990,P09_STR_sc1.8,13,2002,398276294,0
1990,P09_STR_sc1.8,14,2003,1121908040,0
1990,P09_STR_sc1.8,15,2004,1042653442,0
1990,P09_STR_sc1.8,16,2005,1041267902,0
1990,P09_STR_sc1.8,17,2006,1875409458,0
1990,P09_STR_sc1.8,18,2007,2211602071,0
1990,P09_STR_sc1.8,19,2008,2656026632,0
1990,P09_STR_sc1.8,20,2009,4177480208,0
1990,P09_STR_sc2.0,1,1990,18492600,0
1990,P09_STR_sc2.0,2,1991,30070817,1
1990,P09_STR_sc2.0,3,1992,40747097,0
1990,P09_STR_sc2.0,4,1993,38081200,0
1990,P09_STR_sc2.0,5,1994,30951792,0
1990,P09_STR_sc2.0,6,1995,61384028,0
1990,P09_STR_sc2.0,7,1996,78352060,0
1990,P09_STR_sc2.0,8,1997,108318817,0
1990,P09_STR_sc2.0,9,1998,209236443,0
1990,P09_STR_sc2.0,10,1999,572975411,0
1990,P09_STR_sc2.0,11,2000,472971542,0
1990,P09_STR_sc2.0,12,2001,481541898,0
1990,P09_STR_sc2.0,13,2002,548598182,0
1990,P09_STR_sc2.0,14,2003,1708250653,0
1990,P09_STR_sc2.0,15,2004,1554842846,0
1990,P09_STR_sc2.0,16,2005,1529878320,0
1990,P09_STR_sc2.0,17,2006,2899134036,0
1990,P09_STR_sc2.0,18,2007,3386142895,0
1990,P09_STR_sc2.0,19,2008,4069469060,0
1990,P09_STR_sc2.0,20,2009,6727117297,0
1990,P09_STR_sc2.2,1,1990,17870400,0
1990,P09_STR_sc2.2,2,1991,30050865,1
1990,P09_STR_sc2.2,3,1992,42248355,0
1990,P09_STR_sc2.2,4,1993,39126170,0
1990,P09_STR_sc2.2,5,1994,31454412,0
1990,P09_STR_sc2.2,6,1995,67221609,0
1990,P09_STR_sc2.2,7,1996,88481374,0
1990,P09_STR_sc2.2,8,1997,127483726,0
1990,P09_STR_sc2.2,9,1998,260344250,0
1990,P09_STR_sc2.2,10,1999,778073533,0
1990,P09_STR_sc2.2,11,2000,626517204,0
1990,P09_STR_sc2.2,12,2001,639371484,0
1990,P09_STR_sc2.2,13,2002,730102207,0
1990,P09_STR_sc2.2,14,2003,2501295927,0
1990,P09_STR_sc2.2,15,2004,2224645171,0
1990,P09_STR_sc2.2,16,2005,2151542685,0
1990,P09_STR_sc2.2,17,2006,4279056071,0
1990,P09_STR_sc2.2,18,2007,4934120073,0
1990,P09_STR_sc2.2,19,2008,5932304795,0
1990,P09_STR_sc2.2,20,2009,10284148539,0
1990,P09_STR_sc2.4,1,1990,17260950,0
1990,P09_STR_sc2.4,2,1991,29946022,1
1990,P09_STR_sc2.4,3,1992,43589036,0
1990,P09_STR_sc2.4,4,1993,39925541,0
1990,P09_STR_sc2.4,5,1994,31684604,0
1990,P09_STR_sc2.4,6,1995,72778622,0
1990,P09_STR_sc2.4,7,1996,98478257,0
1990,P09_STR_sc2.4,8,1997,147517670,0
1990,P09_STR_sc2.4,9,1998,317127381,0
1990,P09_STR_sc2.4,10,1999,1028293982,0
1990,P09_STR_sc2.4,11,2000,806442519,0
1990,P09_STR_sc2.4,12,2001,824316716,0
1990,P09_STR_sc2.4,13,2002,942789223,0
1990,P09_STR_sc2.4,14,2003,3538007173,0
1990,P09_STR_sc2.4,15,2004,3068144279,0
1990,P09_STR_sc2.4,16,2005,2910462065,0
1990,P09_STR_sc2.4,17,2006,6061255674,0
1990,P09_STR_sc2.4,18,2007,6879263095,0
1990,P09_STR_sc2.4,19,2008,8273089909,0
1990,P09_STR_sc2.4,20,2009,15009144402,0
1990,NASDAQ_1x_BH,1,1990,21743850,0
1990,NASDAQ_1x_BH,2,1991,25355357,0
1990,NASDAQ_1x_BH,3,1992,23520672,0
1990,NASDAQ_1x_BH,4,1993,21341194,0
1990,NASDAQ_1x_BH,5,1994,16394902,0
1990,NASDAQ_1x_BH,6,1995,21808499,1
1990,NASDAQ_1x_BH,7,1996,20559035,0
1990,NASDAQ_1x_BH,8,1997,18933602,0
1990,NASDAQ_1x_BH,9,1998,25141930,1
1990,NASDAQ_1x_BH,10,1999,35256416,0
1990,NASDAQ_1x_BH,11,2000,20760581,0
1990,NASDAQ_1x_BH,12,2001,13427988,0
1990,NASDAQ_1x_BH,13,2002,9925969,1
1990,NASDAQ_1x_BH,14,2003,14032342,1
1990,NASDAQ_1x_BH,15,2004,15030041,1
1990,NASDAQ_1x_BH,16,2005,15201384,1
1990,NASDAQ_1x_BH,17,2006,16399253,1
1990,NASDAQ_1x_BH,18,2007,17730872,1
1990,NASDAQ_1x_BH,19,2008,11783938,1
1990,NASDAQ_1x_BH,20,2009,16062685,1
1995,P09_STR_sc1.0,1,1995,40705650,0
1995,P09_STR_sc1.0,2,1996,43113688,0
1995,P09_STR_sc1.0,3,1997,47093254,0
1995,P09_STR_sc1.0,4,1998,64626744,0
1995,P09_STR_sc1.0,5,1999,104085407,0
1995,P09_STR_sc1.0,6,2000,93510697,0
1995,P09_STR_sc1.0,7,2001,91494095,0
1995,P09_STR_sc1.0,8,2002,100043210,0
1995,P09_STR_sc1.0,9,2003,178379173,0
1995,P09_STR_sc1.0,10,2004,173948724,0
1995,P09_STR_sc1.0,11,2005,178090609,0
1995,P09_STR_sc1.0,12,2006,252852081,0
1995,P09_STR_sc1.0,13,2007,297798981,0
1995,P09_STR_sc1.0,14,2008,352955993,0
1995,P09_STR_sc1.0,15,2009,443096641,0
1995,P09_STR_sc1.0,16,2010,671096721,0
1995,P09_STR_sc1.0,17,2011,759120346,0
1995,P09_STR_sc1.0,18,2012,987496184,0
1995,P09_STR_sc1.0,19,2013,1054754906,0
1995,P09_STR_sc1.0,20,2014,1101402320,0
1995,P09_STR_sc1.4,1,1995,47396850,0
1995,P09_STR_sc1.4,2,1996,54418944,0
1995,P09_STR_sc1.4,3,1997,65703314,0
1995,P09_STR_sc1.4,4,1998,104804555,0
1995,P09_STR_sc1.4,5,1999,212986692,0
1995,P09_STR_sc1.4,6,2000,186970865,0
1995,P09_STR_sc1.4,7,2001,187561802,0
1995,P09_STR_sc1.4,8,2002,210521073,0
1995,P09_STR_sc1.4,9,2003,478298522,0
1995,P09_STR_sc1.4,10,2004,459537187,0
1995,P09_STR_sc1.4,11,2005,468961325,0
1995,P09_STR_sc1.4,12,2006,756700390,0
1995,P09_STR_sc1.4,13,2007,900459087,0
1995,P09_STR_sc1.4,14,2008,1078197165,0
1995,P09_STR_sc1.4,15,2009,1524972084,0
1995,P09_STR_sc1.4,16,2010,2586931204,0
1995,P09_STR_sc1.4,17,2011,2865207421,0
1995,P09_STR_sc1.4,18,2012,4067925952,0
1995,P09_STR_sc1.4,19,2013,4610769428,0
1995,P09_STR_sc1.4,20,2014,4826909733,0
1995,P09_STR_sc1.6,1,1995,51084150,0
1995,P09_STR_sc1.6,2,1996,60843558,0
1995,P09_STR_sc1.6,3,1997,76948398,0
1995,P09_STR_sc1.6,4,1998,131312721,0
1995,P09_STR_sc1.6,5,1999,296500822,0
1995,P09_STR_sc1.6,6,2000,255617520,0
1995,P09_STR_sc1.6,7,2001,258123698,0
1995,P09_STR_sc1.6,8,2002,291667253,0
1995,P09_STR_sc1.6,9,2003,739800278,0
1995,P09_STR_sc1.6,10,2004,700152925,0
1995,P09_STR_sc1.6,11,2005,707965981,0
1995,P09_STR_sc1.6,12,2006,1208765596,0
1995,P09_STR_sc1.6,13,2007,1434521178,0
1995,P09_STR_sc1.6,14,2008,1720887485,0
1995,P09_STR_sc1.6,15,2009,2569775343,0
1995,P09_STR_sc1.6,16,2010,4582351345,0
1995,P09_STR_sc1.6,17,2011,5002675949,0
1995,P09_STR_sc1.6,18,2012,7386804236,0
1995,P09_STR_sc1.6,19,2013,8594478591,0
1995,P09_STR_sc1.6,20,2014,8986835602,0
1995,P09_STR_sc1.8,1,1995,55006050,0
1995,P09_STR_sc1.8,2,1996,67799322,0
1995,P09_STR_sc1.8,3,1997,89625509,0
1995,P09_STR_sc1.8,4,1998,162904687,0
1995,P09_STR_sc1.8,5,1999,406086256,0
1995,P09_STR_sc1.8,6,2000,342874346,0
1995,P09_STR_sc1.8,7,2001,347814990,0
1995,P09_STR_sc1.8,8,2002,394812238,0
1995,P09_STR_sc1.8,9,2003,1112038598,0
1995,P09_STR_sc1.8,10,2004,1033444266,0
1995,P09_STR_sc1.8,11,2005,1032031099,0
1995,P09_STR_sc1.8,12,2006,1858701004,0
1995,P09_STR_sc1.8,13,2007,2191851007,0
1995,P09_STR_sc1.8,14,2008,2632258202,0
1995,P09_STR_sc1.8,15,2009,4140033047,0
1995,P09_STR_sc1.8,16,2010,7733446798,0
1995,P09_STR_sc1.8,17,2011,8307844913,0
1995,P09_STR_sc1.8,18,2012,12726536748,0
1995,P09_STR_sc1.8,19,2013,15172301025,0
1995,P09_STR_sc1.8,20,2014,15829117150,0
1995,P09_STR_sc2.0,1,1995,59175300,0
1995,P09_STR_sc2.0,2,1996,75309758,0
1995,P09_STR_sc2.0,3,1997,103856672,0
1995,P09_STR_sc2.0,4,1998,200243438,0
1995,P09_STR_sc2.0,5,1999,547807584,0
1995,P09_STR_sc2.0,6,2000,452031910,0
1995,P09_STR_sc2.0,7,2001,460018050,0
1995,P09_STR_sc2.0,8,2002,523845758,0
1995,P09_STR_sc2.0,9,2003,1630537942,0
1995,P09_STR_sc2.0,10,2004,1483922226,0
1995,P09_STR_sc2.0,11,2005,1459893852,0
1995,P09_STR_sc2.0,12,2006,2766121555,0
1995,P09_STR_sc2.0,13,2007,3230544895,0
1995,P09_STR_sc2.0,14,2008,3882222427,0
1995,P09_STR_sc2.0,15,2009,6417242845,0
1995,P09_STR_sc2.0,16,2010,12515108936,0
1995,P09_STR_sc2.0,17,2011,13208700914,0
1995,P09_STR_sc2.0,18,2012,20944503491,0
1995,P09_STR_sc2.0,19,2013,25542616258,0
1995,P09_STR_sc2.0,20,2014,26559640908,0
1995,P09_STR_sc2.2,1,1995,63594450,0
1995,P09_STR_sc2.2,2,1996,83364541,0
1995,P09_STR_sc2.2,3,1997,119716373,0
1995,P09_STR_sc2.2,4,1998,243901539,0
1995,P09_STR_sc2.2,5,1999,728067961,0
1995,P09_STR_sc2.2,6,2000,586017692,0
1995,P09_STR_sc2.2,7,2001,597742035,0
1995,P09_STR_sc2.2,8,2002,682228341,0
1995,P09_STR_sc2.2,9,2003,2336265136,0
1995,P09_STR_sc2.2,10,2004,2077602736,0
1995,P09_STR_sc2.2,11,2005,2009043862,0
1995,P09_STR_sc2.2,12,2006,3995055916,0
1995,P09_STR_sc2.2,13,2007,4606298694,0
1995,P09_STR_sc2.2,14,2008,5537804549,0
1995,P09_STR_sc2.2,15,2009,9599730062,0
1995,P09_STR_sc2.2,16,2010,19482155117,0
1995,P09_STR_sc2.2,17,2011,20171059639,0
1995,P09_STR_sc2.2,18,2012,33034841345,0
1995,P09_STR_sc2.2,19,2013,41142593179,0
1995,P09_STR_sc2.2,20,2014,42602609296,0
1995,P09_STR_sc2.4,1,1995,68268600,0
1995,P09_STR_sc2.4,2,1996,91973452,0
1995,P09_STR_sc2.4,3,1997,137307077,0
1995,P09_STR_sc2.4,4,1998,294486413,0
1995,P09_STR_sc2.4,5,1999,953823310,0
1995,P09_STR_sc2.4,6,2000,747781971,0
1995,P09_STR_sc2.4,7,2001,764019538,0
1995,P09_STR_sc2.4,8,2002,873447469,0
1995,P09_STR_sc2.4,9,2003,3276540222,0
1995,P09_STR_sc2.4,10,2004,2841112524,0
1995,P09_STR_sc2.4,11,2005,2694781898,0
1995,P09_STR_sc2.4,12,2006,5611389983,0
1995,P09_STR_sc2.4,13,2007,6368305643,0
1995,P09_STR_sc2.4,14,2008,7658203711,0
1995,P09_STR_sc2.4,15,2009,13893002975,0
1995,P09_STR_sc2.4,16,2010,29245020715,0
1995,P09_STR_sc2.4,17,2011,29664508266,0
1995,P09_STR_sc2.4,18,2012,50066093953,0
1995,P09_STR_sc2.4,19,2013,63573218160,0
1995,P09_STR_sc2.4,20,2014,65501207192,0
1995,NASDAQ_1x_BH,1,1995,33920100,0
1995,NASDAQ_1x_BH,2,1996,34945195,0
1995,NASDAQ_1x_BH,3,1997,35894885,0
1995,NASDAQ_1x_BH,4,1998,41689267,0
1995,NASDAQ_1x_BH,5,1999,63519269,0
1995,NASDAQ_1x_BH,6,2000,39838006,0
1995,NASDAQ_1x_BH,7,2001,29182126,0
1995,NASDAQ_1x_BH,8,2002,18245027,0
1995,NASDAQ_1x_BH,9,2003,25792995,1
1995,NASDAQ_1x_BH,10,2004,22806927,0
1995,NASDAQ_1x_BH,11,2005,18515626,0
1995,NASDAQ_1x_BH,12,2006,19974657,1
1995,NASDAQ_1x_BH,13,2007,21596599,1
1995,NASDAQ_1x_BH,14,2008,11362400,0
1995,NASDAQ_1x_BH,15,2009,15488087,1
1995,NASDAQ_1x_BH,16,2010,17654871,1
1995,NASDAQ_1x_BH,17,2011,17391813,1
1995,NASDAQ_1x_BH,18,2012,19680576,1
1995,NASDAQ_1x_BH,19,2013,25919318,1
1995,NASDAQ_1x_BH,20,2014,23792579,0
2000,P09_STR_sc1.0,1,2000,23944500,0
2000,P09_STR_sc1.0,2,2001,19987002,0
2000,P09_STR_sc1.0,3,2002,22985052,1
2000,P09_STR_sc1.0,4,2003,34511592,0
2000,P09_STR_sc1.0,5,2004,30023596,0
2000,P09_STR_sc1.0,6,2005,26825300,0
2000,P09_STR_sc1.0,7,2006,32519032,0
2000,P09_STR_sc1.0,8,2007,33597621,0
2000,P09_STR_sc1.0,9,2008,35016077,0
2000,P09_STR_sc1.0,10,2009,38804243,0
2000,P09_STR_sc1.0,11,2010,52488923,0
2000,P09_STR_sc1.0,12,2011,54649785,0
2000,P09_STR_sc1.0,13,2012,65626009,0
2000,P09_STR_sc1.0,14,2013,65588207,0
2000,P09_STR_sc1.0,15,2014,64063203,0
2000,P09_STR_sc1.0,16,2015,49455328,0
2000,P09_STR_sc1.0,17,2016,49414896,0
2000,P09_STR_sc1.0,18,2017,57953690,0
2000,P09_STR_sc1.0,19,2018,53084860,0
2000,P09_STR_sc1.0,20,2019,67984795,0
2000,P09_STR_sc1.4,1,2000,22868400,0
2000,P09_STR_sc1.4,2,2001,18880878,0
2000,P09_STR_sc1.4,3,2002,21713010,1
2000,P09_STR_sc1.4,4,2003,39961724,0
2000,P09_STR_sc1.4,5,2004,34394326,0
2000,P09_STR_sc1.4,6,2005,30809093,0
2000,P09_STR_sc1.4,7,2006,42862774,0
2000,P09_STR_sc1.4,8,2007,45924077,0
2000,P09_STR_sc1.4,9,2008,49849734,0
2000,P09_STR_sc1.4,10,2009,64410227,0
2000,P09_STR_sc1.4,11,2010,101931260,0
2000,P09_STR_sc1.4,12,2011,108099983,0
2000,P09_STR_sc1.4,13,2012,147319176,0
2000,P09_STR_sc1.4,14,2013,162056919,0
2000,P09_STR_sc1.4,15,2014,165103896,0
2000,P09_STR_sc1.4,16,2015,124644683,0
2000,P09_STR_sc1.4,17,2016,131642530,0
2000,P09_STR_sc1.4,18,2017,179576109,0
2000,P09_STR_sc1.4,19,2018,173447901,0
2000,P09_STR_sc1.4,20,2019,252256111,0
2000,P09_STR_sc1.6,1,2000,22322700,0
2000,P09_STR_sc1.6,2,2001,18319953,0
2000,P09_STR_sc1.6,3,2002,21067946,1
2000,P09_STR_sc1.6,4,2003,42682343,0
2000,P09_STR_sc1.6,5,2004,36357227,0
2000,P09_STR_sc1.6,6,2005,32421100,0
2000,P09_STR_sc1.6,7,2006,47976827,0
2000,P09_STR_sc1.6,8,2007,51789596,0
2000,P09_STR_sc1.6,9,2008,56908300,0
2000,P09_STR_sc1.6,10,2009,78465706,0
2000,P09_STR_sc1.6,11,2010,132124941,0
2000,P09_STR_sc1.6,12,2011,139468535,0
2000,P09_STR_sc1.6,13,2012,199469998,0
2000,P09_STR_sc1.6,14,2013,226984072,0
2000,P09_STR_sc1.6,15,2014,232762836,0
2000,P09_STR_sc1.6,16,2015,170968864,0
2000,P09_STR_sc1.6,17,2016,180984949,0
2000,P09_STR_sc1.6,18,2017,260456488,0
2000,P09_STR_sc1.6,19,2018,252731436,0
2000,P09_STR_sc1.6,20,2019,380638085,0
2000,P09_STR_sc1.8,1,2000,21771900,0
2000,P09_STR_sc1.8,2,2001,17753786,0
2000,P09_STR_sc1.8,3,2002,20416854,1
2000,P09_STR_sc1.8,4,2003,45348708,0
2000,P09_STR_sc1.8,5,2004,38115930,0
2000,P09_STR_sc1.8,6,2005,33716778,0
2000,P09_STR_sc1.8,7,2006,52850229,0
2000,P09_STR_sc1.8,8,2007,57154806,0
2000,P09_STR_sc1.8,9,2008,63364793,0
2000,P09_STR_sc1.8,10,2009,92741482,0
2000,P09_STR_sc1.8,11,2010,165011571,0
2000,P09_STR_sc1.8,12,2011,172533888,0
2000,P09_STR_sc1.8,13,2012,257545540,0
2000,P09_STR_sc1.8,14,2013,301782111,0
2000,P09_STR_sc1.8,15,2014,310243611,0
2000,P09_STR_sc1.8,16,2015,220777462,0
2000,P09_STR_sc1.8,17,2016,232346877,0
2000,P09_STR_sc1.8,18,2017,351043683,0
2000,P09_STR_sc1.8,19,2018,340548478,0
2000,P09_STR_sc1.8,20,2019,527125642,0
2000,P09_STR_sc2.0,1,2000,21216000,0
2000,P09_STR_sc2.0,2,2001,17182376,0
2000,P09_STR_sc2.0,3,2002,19759733,1
2000,P09_STR_sc2.0,4,2003,62037657,1
2000,P09_STR_sc2.0,5,2004,52508866,0
2000,P09_STR_sc2.0,6,2005,47375149,0
2000,P09_STR_sc2.0,7,2006,81488508,0
2000,P09_STR_sc2.0,8,2007,90061157,0
2000,P09_STR_sc2.0,9,2008,102964296,0
2000,P09_STR_sc2.0,10,2009,162948564,0
2000,P09_STR_sc2.0,11,2010,309228217,0
2000,P09_STR_sc2.0,12,2011,321732052,0
2000,P09_STR_sc2.0,13,2012,503193480,0
2000,P09_STR_sc2.0,14,2013,608306307,0
2000,P09_STR_sc2.0,15,2014,627958560,0
2000,P09_STR_sc2.0,16,2015,433553082,0
2000,P09_STR_sc2.0,17,2016,453509108,0
2000,P09_STR_sc2.0,18,2017,721512736,0
2000,P09_STR_sc2.0,19,2018,700234638,0
2000,P09_STR_sc2.0,20,2019,1111783951,0
2000,P09_STR_sc2.2,1,2000,20652450,0
2000,P09_STR_sc2.2,2,2001,16603103,0
2000,P09_STR_sc2.2,3,2002,19093569,1
2000,P09_STR_sc2.2,4,2003,65819351,1
2000,P09_STR_sc2.2,5,2004,54635541,0
2000,P09_STR_sc2.2,6,2005,48586353,0
2000,P09_STR_sc2.2,7,2006,87864102,0
2000,P09_STR_sc2.2,8,2007,96227183,0
2000,P09_STR_sc2.2,9,2008,110384492,0
2000,P09_STR_sc2.2,10,2009,183699005,0
2000,P09_STR_sc2.2,11,2010,363845659,0
2000,P09_STR_sc2.2,12,2011,372138364,0
2000,P09_STR_sc2.2,13,2012,602228405,0
2000,P09_STR_sc2.2,14,2013,744530501,0
2000,P09_STR_sc2.2,15,2014,766375587,0
2000,P09_STR_sc2.2,16,2015,509770955,0
2000,P09_STR_sc2.2,17,2016,523208074,0
2000,P09_STR_sc2.2,18,2017,868576670,0
2000,P09_STR_sc2.2,19,2018,837463108,0
2000,P09_STR_sc2.2,20,2019,1350316495,0
2000,P09_STR_sc2.4,1,2000,20086350,0
2000,P09_STR_sc2.4,2,2001,16021209,0
2000,P09_STR_sc2.4,3,2002,18424391,1
2000,P09_STR_sc2.4,4,2003,69472849,1
2000,P09_STR_sc2.4,5,2004,56415925,0
2000,P09_STR_sc2.4,6,2005,49320129,0
2000,P09_STR_sc2.4,7,2006,93485825,0
2000,P09_STR_sc2.4,8,2007,101070100,0
2000,P09_STR_sc2.4,9,2008,116212458,0
2000,P09_STR_sc2.4,10,2009,202780454,0
2000,P09_STR_sc2.4,11,2010,417519152,0
2000,P09_STR_sc2.4,12,2011,419007930,0
2000,P09_STR_sc2.4,13,2012,699689385,0
2000,P09_STR_sc2.4,14,2013,882821001,0
2000,P09_STR_sc2.4,15,2014,905021959,0
2000,P09_STR_sc2.4,16,2015,579125672,0
2000,P09_STR_sc2.4,17,2016,580257003,0
2000,P09_STR_sc2.4,18,2017,1003659608,0
2000,P09_STR_sc2.4,19,2018,959692804,0
2000,P09_STR_sc2.4,20,2019,1564128216,0
2000,NASDAQ_1x_BH,1,2000,17212500,0
2000,NASDAQ_1x_BH,2,2001,14214082,1
2000,NASDAQ_1x_BH,3,2002,10507050,1
2000,NASDAQ_1x_BH,4,2003,14853816,1
2000,NASDAQ_1x_BH,5,2004,15909923,1
2000,NASDAQ_1x_BH,6,2005,16091296,1
2000,NASDAQ_1x_BH,7,2006,17359290,1
2000,NASDAQ_1x_BH,8,2007,18768864,1
2000,NASDAQ_1x_BH,9,2008,12473787,1
2000,NASDAQ_1x_BH,10,2009,17003019,1
2000,NASDAQ_1x_BH,11,2010,19381742,1
2000,NASDAQ_1x_BH,12,2011,19092954,1
2000,NASDAQ_1x_BH,13,2012,21605586,1
2000,NASDAQ_1x_BH,14,2013,22528057,0
2000,NASDAQ_1x_BH,15,2014,20025566,0
2000,NASDAQ_1x_BH,16,2015,16261478,0
2000,NASDAQ_1x_BH,17,2016,17271316,1
2000,NASDAQ_1x_BH,18,2017,21305895,1
2000,NASDAQ_1x_BH,19,2018,16266426,0
2000,NASDAQ_1x_BH,20,2019,21006462,1
2005,P09_STR_sc1.0,1,2005,26800500,0
2005,P09_STR_sc1.0,2,2006,32482908,0
2005,P09_STR_sc1.0,3,2007,33554305,0
2005,P09_STR_sc1.0,4,2008,34963951,0
2005,P09_STR_sc1.0,5,2009,38737960,0
2005,P09_STR_sc1.0,6,2010,52387503,0
2005,P09_STR_sc1.0,7,2011,54534288,0
2005,P09_STR_sc1.0,8,2012,65474870,0
2005,P09_STR_sc1.0,9,2013,65426035,0
2005,P09_STR_sc1.0,10,2014,63893133,0
2005,P09_STR_sc1.0,11,2015,49314118,0
2005,P09_STR_sc1.0,12,2016,49259679,0
2005,P09_STR_sc1.0,13,2017,57753414,0
2005,P09_STR_sc1.0,14,2018,52885965,0
2005,P09_STR_sc1.0,15,2019,67706481,0
2005,P09_STR_sc1.0,16,2020,110124652,0
2005,P09_STR_sc1.0,17,2021,131059068,0
2005,P09_STR_sc1.0,18,2022,127407014,0
2005,P09_STR_sc1.0,19,2023,167854108,0
2005,P09_STR_sc1.0,20,2024,202755119,0
2005,P09_STR_sc1.4,1,2005,26280300,0
2005,P09_STR_sc1.4,2,2006,35484465,0
2005,P09_STR_sc1.4,3,2007,37091503,0
2005,P09_STR_sc1.4,4,2008,39220614,0
2005,P09_STR_sc1.4,5,2009,49313689,0
2005,P09_STR_sc1.4,6,2010,76246010,0
2005,P09_STR_sc1.4,7,2011,79602198,0
2005,P09_STR_sc1.4,8,2012,106795326,0
2005,P09_STR_sc1.4,9,2013,116074506,0
2005,P09_STR_sc1.4,10,2014,116918925,0
2005,P09_STR_sc1.4,11,2015,87248327,0
2005,P09_STR_sc1.4,12,2016,90667342,0
2005,P09_STR_sc1.4,13,2017,121702754,0
2005,P09_STR_sc1.4,14,2018,116112769,0
2005,P09_STR_sc1.4,15,2019,166649025,0
2005,P09_STR_sc1.4,16,2020,333313536,0
2005,P09_STR_sc1.4,17,2021,438111155,0
2005,P09_STR_sc1.4,18,2022,436516350,0
2005,P09_STR_sc1.4,19,2023,639816215,0
2005,P09_STR_sc1.4,20,2024,816063678,0
2005,P09_STR_sc1.6,1,2005,25951350,0
2005,P09_STR_sc1.6,2,2006,36859855,0
2005,P09_STR_sc1.6,3,2007,38547059,0
2005,P09_STR_sc1.6,4,2008,40972231,0
2005,P09_STR_sc1.6,5,2009,54606224,0
2005,P09_STR_sc1.6,6,2010,89504748,0
2005,P09_STR_sc1.6,7,2011,92893188,0
2005,P09_STR_sc1.6,8,2012,130636293,0
2005,P09_STR_sc1.6,9,2013,146847872,0
2005,P09_STR_sc1.6,10,2014,148924344,0
2005,P09_STR_sc1.6,11,2015,108173833,0
2005,P09_STR_sc1.6,12,2016,112714192,0
2005,P09_STR_sc1.6,13,2017,159702504,0
2005,P09_STR_sc1.6,14,2018,153246953,0
2005,P09_STR_sc1.6,15,2019,228088577,0
2005,P09_STR_sc1.6,16,2020,497037407,0
2005,P09_STR_sc1.6,17,2021,678076248,0
2005,P09_STR_sc1.6,18,2022,678089209,0
2005,P09_STR_sc1.6,19,2023,1032006028,0
2005,P09_STR_sc1.6,20,2024,1336168838,0
2005,P09_STR_sc1.8,1,2005,25576500,0
2005,P09_STR_sc1.8,2,2006,38125281,0
2005,P09_STR_sc1.8,3,2007,39748444,0
2005,P09_STR_sc1.8,4,2008,42417978,0
2005,P09_STR_sc1.8,5,2009,59739775,0
2005,P09_STR_sc1.8,6,2010,103298378,0
2005,P09_STR_sc1.8,7,2011,106198377,0
2005,P09_STR_sc1.8,8,2012,155873102,0
2005,P09_STR_sc1.8,9,2013,180527562,0
2005,P09_STR_sc1.8,10,2014,183702363,0
2005,P09_STR_sc1.8,11,2015,129402027,0
2005,P09_STR_sc1.8,12,2016,134182247,0
2005,P09_STR_sc1.8,13,2017,199801438,0
2005,P09_STR_sc1.8,14,2018,191922723,0
2005,P09_STR_sc1.8,15,2019,293991284,0
2005,P09_STR_sc1.8,16,2020,693765862,0
2005,P09_STR_sc1.8,17,2021,978619670,0
2005,P09_STR_sc1.8,18,2022,980646272,0
2005,P09_STR_sc1.8,19,2023,1540261203,0
2005,P09_STR_sc1.8,20,2024,2015379427,0
2005,P09_STR_sc2.0,1,2005,25163400,0
2005,P09_STR_sc2.0,2,2006,39272858,0
2005,P09_STR_sc2.0,3,2007,40677289,0
2005,P09_STR_sc2.0,4,2008,43535750,0
2005,P09_STR_sc2.0,5,2009,64600263,0
2005,P09_STR_sc2.0,6,2010,117291673,0
2005,P09_STR_sc2.0,7,2011,119085448,0
2005,P09_STR_sc2.0,8,2012,181755437,0
2005,P09_STR_sc2.0,9,2013,216216183,0
2005,P09_STR_sc2.0,10,2014,220184830,0
2005,P09_STR_sc2.0,11,2015,149987231,0
2005,P09_STR_sc2.0,12,2016,153780003,0
2005,P09_STR_sc2.0,13,2017,239878037,0
2005,P09_STR_sc2.0,14,2018,229870191,0
2005,P09_STR_sc2.0,15,2019,360141565,0
