start_year,strategy,elapsed_year,calendar_year,asset_yen
1990,P09_C1_sc2.2,2,1991,20065893
1990,P09_C1_sc2.2,3,1992,23664322
1990,P09_C1_sc2.2,4,1993,18957502
1990,P09_C1_sc2.2,5,1994,12607233
1990,P09_C1_sc2.2,6,1995,17200695
1990,P09_C1_sc2.2,7,1996,15137665
1990,P09_C1_sc2.2,8,1997,14931067
1990,P09_C1_sc2.2,9,1998,18913090
1990,P09_C1_sc2.2,10,1999,40414292
1990,P09_C1_sc2.2,11,2000,28664217
1990,P09_C1_sc2.2,12,2001,24324665
1990,P09_C1_sc2.2,13,2002,22224325
1990,P09_C1_sc2.2,14,2003,50018712
1990,P09_C1_sc2.2,15,2004,44498682
1990,P09_C1_sc2.2,16,2005,35954801
1990,P09_C1_sc2.2,17,2006,53128660
1990,P09_C1_sc2.2,18,2007,54908706
1990,P09_C1_sc2.2,19,2008,60059091
1990,P09_C1_sc2.2,20,2009,83146498
1990,P09_C1_sc2.4,1,1990,17852020
1990,P09_C1_sc2.4,2,1991,19621702
1990,P09_C1_sc2.4,3,1992,23678355
1990,P09_C1_sc2.4,4,1993,18649614
1990,P09_C1_sc2.4,5,1994,12144952
1990,P09_C1_sc2.4,6,1995,17161250
1990,P09_C1_sc2.4,7,1996,15237076
1990,P09_C1_sc2.4,8,1997,15526441
1990,P09_C1_sc2.4,9,1998,20800581
1990,P09_C1_sc2.4,10,1999,49363299
1990,P09_C1_sc2.4,11,2000,34918255
1990,P09_C1_sc2.4,12,2001,30753248
1990,P09_C1_sc2.4,13,2002,29617515
1990,P09_C1_sc2.4,14,2003,76830293
1990,P09_C1_sc2.4,15,2004,69950363
1990,P09_C1_sc2.4,16,2005,57698051
1990,P09_C1_sc2.4,17,2006,93392481
1990,P09_C1_sc2.4,18,2007,99493015
1990,P09_C1_sc2.4,19,2008,113710914
1990,P09_C1_sc2.4,20,2009,169393651
1990,NASDAQ_1x_BH,1,1990,21316441
1990,NASDAQ_1x_BH,2,1991,23991645
1990,NASDAQ_1x_BH,3,1992,21419665
1990,NASDAQ_1x_BH,4,1993,18423300
1990,NASDAQ_1x_BH,5,1994,13068189
1990,NASDAQ_1x_BH,6,1995,10732664
1990,NASDAQ_1x_BH,7,1996,6809541
1990,NASDAQ_1x_BH,8,1997,2133431
1990,NASDAQ_1x_BH,9,1998,0
1990,NASDAQ_1x_BH,10,1999,0
1990,NASDAQ_1x_BH,11,2000,0
1990,NASDAQ_1x_BH,12,2001,0
1990,NASDAQ_1x_BH,13,2002,0
1990,NASDAQ_1x_BH,14,2003,0
1990,NASDAQ_1x_BH,15,2004,0
1990,NASDAQ_1x_BH,16,2005,0
1990,NASDAQ_1x_BH,17,2006,0
1990,NASDAQ_1x_BH,18,2007,0
1990,NASDAQ_1x_BH,19,2008,0
1990,NASDAQ_1x_BH,20,2009,0
1995,P09_C1_sc1.0,1,1995,38636985
1995,P09_C1_sc1.0,2,1996,38131487
1995,P09_C1_sc1.0,3,1997,40157858
1995,P09_C1_sc1.0,4,1998,51022421
1995,P09_C1_sc1.0,5,1999,78677270
1995,P09_C1_sc1.0,6,2000,69185497
1995,P09_C1_sc1.0,7,2001,65976860
1995,P09_C1_sc1.0,8,2002,70126417
1995,P09_C1_sc1.0,9,2003,113713192
1995,P09_C1_sc1.0,10,2004,113845447
1995,P09_C1_sc1.0,11,2005,111675439
1995,P09_C1_sc1.0,12,2006,146317247
1995,P09_C1_sc1.0,13,2007,168174477
1995,P09_C1_sc1.0,14,2008,196360745
1995,P09_C1_sc1.0,15,2009,230377681
1995,P09_C1_sc1.0,16,2010,342771534
1995,P09_C1_sc1.0,17,2011,383103334
1995,P09_C1_sc1.0,18,2012,479850041
1995,P09_C1_sc1.0,19,2013,490782608
1995,P09_C1_sc1.0,20,2014,500213038
1995,P09_C1_sc1.4,1,1995,44004716
1995,P09_C1_sc1.4,2,1996,45849574
1995,P09_C1_sc1.4,3,1997,53039512
1995,P09_C1_sc1.4,4,1998,77050756
1995,P09_C1_sc1.4,5,1999,149441850
1995,P09_C1_sc1.4,6,2000,129511577
1995,P09_C1_sc1.4,7,2001,127986590
1995,P09_C1_sc1.4,8,2002,141440687
1995,P09_C1_sc1.4,9,2003,286640137
1995,P09_C1_sc1.4,10,2004,291198051
1995,P09_C1_sc1.4,11,2005,283599905
1995,P09_C1_sc1.4,12,2006,414278366
1995,P09_C1_sc1.4,13,2007,483779598
1995,P09_C1_sc1.4,14,2008,576153332
1995,P09_C1_sc1.4,15,2009,747261605
1995,P09_C1_sc1.4,16,2010,1246778151
1995,P09_C1_sc1.4,17,2011,1370136943
1995,P09_C1_sc1.4,18,2012,1845502429
1995,P09_C1_sc1.4,19,2013,1967871980
1995,P09_C1_sc1.4,20,2014,1996897275
1995,P09_C1_sc1.6,1,1995,46906136
1995,P09_C1_sc1.6,2,1996,50049600
1995,P09_C1_sc1.6,3,1997,60442480
1995,P09_C1_sc1.6,4,1998,93155287
1995,P09_C1_sc1.6,5,1999,200203950
1995,P09_C1_sc1.6,6,2000,170827916
1995,P09_C1_sc1.6,7,2001,170456034
1995,P09_C1_sc1.6,8,2002,190282657
1995,P09_C1_sc1.6,9,2003,424251457
1995,P09_C1_sc1.6,10,2004,429615733
1995,P09_C1_sc1.6,11,2005,412792382
1995,P09_C1_sc1.6,12,2006,629983746
1995,P09_C1_sc1.6,13,2007,734272339
1995,P09_C1_sc1.6,14,2008,877591047
1995,P09_C1_sc1.6,15,2009,1186503690
1995,P09_C1_sc1.6,16,2010,2077135402
1995,P09_C1_sc1.6,17,2011,2250249148
1995,P09_C1_sc1.6,18,2012,3125054216
1995,P09_C1_sc1.6,19,2013,3384081618
1995,P09_C1_sc1.6,20,2014,3412995953
1995,P09_C1_sc1.8,1,1995,49958698
1995,P09_C1_sc1.8,2,1996,54464336
1995,P09_C1_sc1.8,3,1997,68520168
1995,P09_C1_sc1.8,4,1998,111542671
1995,P09_C1_sc1.8,5,1999,263821576
1995,P09_C1_sc1.8,6,2000,220881893
1995,P09_C1_sc1.8,7,2001,221906975
1995,P09_C1_sc1.8,8,2002,249453795
1995,P09_C1_sc1.8,9,2003,608002093
1995,P09_C1_sc1.8,10,2004,611422977
1995,P09_C1_sc1.8,11,2005,577484006
1995,P09_C1_sc1.8,12,2006,917376235
1995,P09_C1_sc1.8,13,2007,1063461883
1995,P09_C1_sc1.8,14,2008,1273730843
1995,P09_C1_sc1.8,15,2009,1789745527
1995,P09_C1_sc1.8,16,2010,3276317330
1995,P09_C1_sc1.8,17,2011,3492313324
1995,P09_C1_sc1.8,18,2012,4988858893
1995,P09_C1_sc1.8,19,2013,5475590373
1995,P09_C1_sc1.8,20,2014,5481856417
1995,P09_C1_sc2.0,1,1995,53165090
1995,P09_C1_sc2.0,2,1996,59092121
1995,P09_C1_sc2.0,3,1997,77296778
1995,P09_C1_sc2.0,4,1998,132370121
1995,P09_C1_sc2.0,5,1999,342379650
1995,P09_C1_sc2.0,6,2000,280532266
1995,P09_C1_sc2.0,7,2001,283222139
1995,P09_C1_sc2.0,8,2002,319969279
1995,P09_C1_sc2.0,9,2003,847984112
1995,P09_C1_sc2.0,10,2004,844532717
1995,P09_C1_sc2.0,11,2005,782152102
1995,P09_C1_sc2.0,12,2006,1289809146
1995,P09_C1_sc2.0,13,2007,1482969233
1995,P09_C1_sc2.0,14,2008,1778557195
1995,P09_C1_sc2.0,15,2009,2590936417
1995,P09_C1_sc2.0,16,2010,4945064524
1995,P09_C1_sc2.0,17,2011,5179007219
1995,P09_C1_sc2.0,18,2012,7594346657
1995,P09_C1_sc2.0,19,2013,8434308766
1995,P09_C1_sc2.0,20,2014,8373662404
1995,P09_C1_sc2.2,1,1995,56527435
1995,P09_C1_sc2.2,2,1996,63931194
1995,P09_C1_sc2.2,3,1997,86795690
1995,P09_C1_sc2.2,4,1998,155774730
1995,P09_C1_sc2.2,5,1999,437965543
1995,P09_C1_sc2.2,6,2000,350440949
1995,P09_C1_sc2.2,7,2001,355081914
1995,P09_C1_sc2.2,8,2002,402611589
1995,P09_C1_sc2.2,9,2003,1154647261
1995,P09_C1_sc2.2,10,2004,1136367210
1995,P09_C1_sc2.2,11,2005,1029859259
1995,P09_C1_sc2.2,12,2006,1758996889
1995,P09_C1_sc2.2,13,2007,2001088326
1995,P09_C1_sc2.2,14,2008,2402050851
1995,P09_C1_sc2.2,15,2009,3619863331
1995,P09_C1_sc2.2,16,2010,7183511180
1995,P09_C1_sc2.2,17,2011,7383262601
1995,P09_C1_sc2.2,18,2012,11091899761
1995,P09_C1_sc2.2,19,2013,12446306023
1995,P09_C1_sc2.2,20,2014,12243974322
1995,P09_C1_sc2.4,1,1995,60046765
1995,P09_C1_sc2.4,2,1996,68969206
1995,P09_C1_sc2.4,3,1997,97021268
1995,P09_C1_sc2.4,4,1998,181836931
1995,P09_C1_sc2.4,5,1999,552464142
1995,P09_C1_sc2.4,6,2000,430907827
1995,P09_C1_sc2.4,7,2001,437794555
1995,P09_C1_sc2.4,8,2002,497735234
1995,P09_C1_sc2.4,9,2003,1537807245
1995,P09_C1_sc2.4,10,2004,1492690870
1995,P09_C1_sc2.4,11,2005,1321576358
1995,P09_C1_sc2.4,12,2006,2333261480
1995,P09_C1_sc2.4,13,2007,2620650001
1995,P09_C1_sc2.4,14,2008,3147618384
1995,P09_C1_sc2.4,15,2009,4896836764
1995,P09_C1_sc2.4,16,2010,10076859969
1995,P09_C1_sc2.4,17,2011,10153507951
1995,P09_C1_sc2.4,18,2012,15598292871
1995,P09_C1_sc2.4,19,2013,17658327612
1995,P09_C1_sc2.4,20,2014,17199628912
1995,NASDAQ_1x_BH,1,1995,33256111
1995,NASDAQ_1x_BH,2,1996,33564005
1995,NASDAQ_1x_BH,3,1997,33676675
1995,NASDAQ_1x_BH,4,1998,38078735
1995,NASDAQ_1x_BH,5,1999,56500039
1995,NASDAQ_1x_BH,6,2000,34760587
1995,NASDAQ_1x_BH,7,2001,24577128
1995,NASDAQ_1x_BH,8,2002,14471070
1995,NASDAQ_1x_BH,9,2003,13389394
1995,NASDAQ_1x_BH,10,2004,8985519
1995,NASDAQ_1x_BH,11,2005,4030807
1995,NASDAQ_1x_BH,12,2006,0
1995,NASDAQ_1x_BH,13,2007,0
1995,NASDAQ_1x_BH,14,2008,0
1995,NASDAQ_1x_BH,15,2009,0
1995,NASDAQ_1x_BH,16,2010,0
1995,NASDAQ_1x_BH,17,2011,0
1995,NASDAQ_1x_BH,18,2012,0
1995,NASDAQ_1x_BH,19,2013,0
1995,NASDAQ_1x_BH,20,2014,0
2000,P09_C1_sc1.0,1,2000,23475862
2000,P09_C1_sc1.0,2,2001,18991508
2000,P09_C1_sc1.0,3,2002,16090929
2000,P09_C1_sc1.0,4,2003,19365181
2000,P09_C1_sc1.0,5,2004,15043349
2000,P09_C1_sc1.0,6,2005,10304477
2000,P09_C1_sc1.0,7,2006,7275681
2000,P09_C1_sc1.0,8,2007,2708173
2000,P09_C1_sc1.0,9,2008,0
2000,P09_C1_sc1.0,10,2009,0
2000,P09_C1_sc1.0,11,2010,0
2000,P09_C1_sc1.0,12,2011,0
2000,P09_C1_sc1.0,13,2012,0
2000,P09_C1_sc1.0,14,2013,0
2000,P09_C1_sc1.0,15,2014,0
2000,P09_C1_sc1.0,16,2015,0
2000,P09_C1_sc1.0,17,2016,0
2000,P09_C1_sc1.0,18,2017,0
2000,P09_C1_sc1.0,19,2018,0
2000,P09_C1_sc1.0,20,2019,0
2000,P09_C1_sc1.4,1,2000,22415868
2000,P09_C1_sc1.4,2,2001,17901930
2000,P09_C1_sc1.4,3,2002,14837860
2000,P09_C1_sc1.4,4,2003,20667777
2000,P09_C1_sc1.4,5,2004,16199488
2000,P09_C1_sc1.4,6,2005,11097817
2000,P09_C1_sc1.4,7,2006,9067461
2000,P09_C1_sc1.4,8,2007,4807864
2000,P09_C1_sc1.4,9,2008,0
2000,P09_C1_sc1.4,10,2009,0
2000,P09_C1_sc1.4,11,2010,0
2000,P09_C1_sc1.4,12,2011,0
2000,P09_C1_sc1.4,13,2012,0
2000,P09_C1_sc1.4,14,2013,0
2000,P09_C1_sc1.4,15,2014,0
2000,P09_C1_sc1.4,16,2015,0
2000,P09_C1_sc1.4,17,2016,0
2000,P09_C1_sc1.4,18,2017,0
2000,P09_C1_sc1.4,19,2018,0
2000,P09_C1_sc1.4,20,2019,0
2000,P09_C1_sc1.6,1,2000,21878133
2000,P09_C1_sc1.6,2,2001,17349187
2000,P09_C1_sc1.6,3,2002,14202179
2000,P09_C1_sc1.6,4,2003,21070713
2000,P09_C1_sc1.6,5,2004,16467995
2000,P09_C1_sc1.6,6,2005,11148671
2000,P09_C1_sc1.6,7,2006,9498860
2000,P09_C1_sc1.6,8,2007,5285559
2000,P09_C1_sc1.6,9,2008,343636
2000,P09_C1_sc1.6,10,2009,0
2000,P09_C1_sc1.6,11,2010,0
2000,P09_C1_sc1.6,12,2011,0
2000,P09_C1_sc1.6,13,2012,0
2000,P09_C1_sc1.6,14,2013,0
2000,P09_C1_sc1.6,15,2014,0
2000,P09_C1_sc1.6,16,2015,0
2000,P09_C1_sc1.6,17,2016,0
2000,P09_C1_sc1.6,18,2017,0
2000,P09_C1_sc1.6,19,2018,0
2000,P09_C1_sc1.6,20,2019,0
2000,P09_C1_sc1.8,1,2000,21335344
2000,P09_C1_sc1.8,2,2001,16791250
2000,P09_C1_sc1.8,3,2002,13560523
2000,P09_C1_sc1.8,4,2003,21291614
2000,P09_C1_sc1.8,5,2004,16519125
2000,P09_C1_sc1.8,6,2005,10969423
2000,P09_C1_sc1.8,7,2006,9565694
2000,P09_C1_sc1.8,8,2007,5321754
2000,P09_C1_sc1.8,9,2008,387192
2000,P09_C1_sc1.8,10,2009,0
2000,P09_C1_sc1.8,11,2010,0
2000,P09_C1_sc1.8,12,2011,0
2000,P09_C1_sc1.8,13,2012,0
2000,P09_C1_sc1.8,14,2013,0
2000,P09_C1_sc1.8,15,2014,0
2000,P09_C1_sc1.8,16,2015,0
2000,P09_C1_sc1.8,17,2016,0
2000,P09_C1_sc1.8,18,2017,0
2000,P09_C1_sc1.8,19,2018,0
2000,P09_C1_sc1.8,20,2019,0
2000,P09_C1_sc2.0,1,2000,20787581
2000,P09_C1_sc2.0,2,2001,16228199
2000,P09_C1_sc2.0,3,2002,12912986
2000,P09_C1_sc2.0,4,2003,21303940
2000,P09_C1_sc2.0,5,2004,16333891
2000,P09_C1_sc2.0,6,2005,10559239
2000,P09_C1_sc2.0,7,2006,9226453
2000,P09_C1_sc2.0,8,2007,4878311
2000,P09_C1_sc2.0,9,2008,0
2000,P09_C1_sc2.0,10,2009,0
2000,P09_C1_sc2.0,11,2010,0
2000,P09_C1_sc2.0,12,2011,0
2000,P09_C1_sc2.0,13,2012,0
2000,P09_C1_sc2.0,14,2013,0
2000,P09_C1_sc2.0,15,2014,0
2000,P09_C1_sc2.0,16,2015,0
2000,P09_C1_sc2.0,17,2016,0
2000,P09_C1_sc2.0,18,2017,0
2000,P09_C1_sc2.0,19,2018,0
2000,P09_C1_sc2.0,20,2019,0
2000,P09_C1_sc2.2,1,2000,20234921
2000,P09_C1_sc2.2,2,2001,15660115
2000,P09_C1_sc2.2,3,2002,12259662
2000,P09_C1_sc2.2,4,2003,21081751
2000,P09_C1_sc2.2,5,2004,15895985
2000,P09_C1_sc2.2,6,2005,9918381
2000,P09_C1_sc2.2,7,2006,8441565
2000,P09_C1_sc2.2,8,2007,3926390
2000,P09_C1_sc2.2,9,2008,0
2000,P09_C1_sc2.2,10,2009,0
2000,P09_C1_sc2.2,11,2010,0
2000,P09_C1_sc2.2,12,2011,0
2000,P09_C1_sc2.2,13,2012,0
2000,P09_C1_sc2.2,14,2013,0
2000,P09_C1_sc2.2,15,2014,0
2000,P09_C1_sc2.2,16,2015,0
2000,P09_C1_sc2.2,17,2016,0
2000,P09_C1_sc2.2,18,2017,0
2000,P09_C1_sc2.2,19,2018,0
2000,P09_C1_sc2.2,20,2019,0
2000,P09_C1_sc2.4,1,2000,19677445
2000,P09_C1_sc2.4,2,2001,15087080
2000,P09_C1_sc2.4,3,2002,11600643
2000,P09_C1_sc2.4,4,2003,20600348
2000,P09_C1_sc2.4,5,2004,15192058
2000,P09_C1_sc2.4,6,2005,9054020
2000,P09_C1_sc2.4,7,2006,7184611
2000,P09_C1_sc2.4,8,2007,2458960
2000,P09_C1_sc2.4,9,2008,0
2000,P09_C1_sc2.4,10,2009,0
2000,P09_C1_sc2.4,11,2010,0
2000,P09_C1_sc2.4,12,2011,0
2000,P09_C1_sc2.4,13,2012,0
2000,P09_C1_sc2.4,14,2013,0
2000,P09_C1_sc2.4,15,2014,0
2000,P09_C1_sc2.4,16,2015,0
2000,P09_C1_sc2.4,17,2016,0
2000,P09_C1_sc2.4,18,2017,0
2000,P09_C1_sc2.4,19,2018,0
2000,P09_C1_sc2.4,20,2019,0
2000,NASDAQ_1x_BH,1,2000,16874059
2000,NASDAQ_1x_BH,2,2001,9805931
2000,NASDAQ_1x_BH,3,2002,3552460
2000,NASDAQ_1x_BH,4,2003,0
2000,NASDAQ_1x_BH,5,2004,0
2000,NASDAQ_1x_BH,6,2005,0
2000,NASDAQ_1x_BH,7,2006,0
2000,NASDAQ_1x_BH,8,2007,0
2000,NASDAQ_1x_BH,9,2008,0
2000,NASDAQ_1x_BH,10,2009,0
2000,NASDAQ_1x_BH,11,2010,0
2000,NASDAQ_1x_BH,12,2011,0
2000,NASDAQ_1x_BH,13,2012,0
2000,NASDAQ_1x_BH,14,2013,0
2000,NASDAQ_1x_BH,15,2014,0
2000,NASDAQ_1x_BH,16,2015,0
2000,NASDAQ_1x_BH,17,2016,0
2000,NASDAQ_1x_BH,18,2017,0
2000,NASDAQ_1x_BH,19,2018,0
2000,NASDAQ_1x_BH,20,2019,0
2005,P09_C1_sc1.0,1,2005,25650003
2005,P09_C1_sc1.0,2,2006,28323778
2005,P09_C1_sc1.0,3,2007,27756444
2005,P09_C1_sc1.0,4,2008,27384628
2005,P09_C1_sc1.0,5,2009,26948675
2005,P09_C1_sc1.0,6,2010,33381216
2005,P09_C1_sc1.0,7,2011,32190216
2005,P09_C1_sc1.0,8,2012,34507038
2005,P09_C1_sc1.0,9,2013,30497083
2005,P09_C1_sc1.0,10,2014,26254488
2005,P09_C1_sc1.0,11,2015,17960286
2005,P09_C1_sc1.0,12,2016,13871309
2005,P09_C1_sc1.0,13,2017,11070797
2005,P09_C1_sc1.0,14,2018,5820167
2005,P09_C1_sc1.0,15,2019,1122175
2005,P09_C1_sc1.0,16,2020,0
2005,P09_C1_sc1.0,17,2021,0
2005,P09_C1_sc1.0,18,2022,0
2005,P09_C1_sc1.0,19,2023,0
2005,P09_C1_sc1.0,20,2024,0
2005,P09_C1_sc1.4,1,2005,24773047
2005,P09_C1_sc1.4,2,2006,29402542
2005,P09_C1_sc1.4,3,2007,28844554
2005,P09_C1_sc1.4,4,2008,28694037
2005,P09_C1_sc1.4,5,2009,30999808
2005,P09_C1_sc1.4,6,2010,43671925
2005,P09_C1_sc1.4,7,2011,42669323
2005,P09_C1_sc1.4,8,2012,50924434
2005,P09_C1_sc1.4,9,2013,49102574
2005,P09_C1_sc1.4,10,2014,44867068
2005,P09_C1_sc1.4,11,2015,31641505
2005,P09_C1_sc1.4,12,2016,28074834
2005,P09_C1_sc1.4,13,2017,30838148
2005,P09_C1_sc1.4,14,2018,24289264
2005,P09_C1_sc1.4,15,2019,27843887
2005,P09_C1_sc1.4,16,2020,46113141
2005,P09_C1_sc1.4,17,2021,52298198
2005,P09_C1_sc1.4,18,2022,47612741
2005,P09_C1_sc1.4,19,2023,60164432
2005,P09_C1_sc1.4,20,2024,66973012
2005,P09_C1_sc1.6,1,2005,24303879
2005,P09_C1_sc1.6,2,2006,29821867
2005,P09_C1_sc1.6,3,2007,29162375
2005,P09_C1_sc1.6,4,2008,29076496
2005,P09_C1_sc1.6,5,2009,32737960
2005,P09_C1_sc1.6,6,2010,48764553
2005,P09_C1_sc1.6,7,2011,47526406
2005,P09_C1_sc1.6,8,2012,59190457
2005,P09_C1_sc1.6,9,2013,58776200
2005,P09_C1_sc1.6,10,2014,54315928
2005,P09_C1_sc1.6,11,2015,37879887
2005,P09_C1_sc1.6,12,2016,34252402
2005,P09_C1_sc1.6,13,2017,40378647
2005,P09_C1_sc1.6,14,2018,32847540
2005,P09_C1_sc1.6,15,2019,41123653
2005,P09_C1_sc1.6,16,2020,78411969
2005,P09_C1_sc1.6,17,2021,95624442
2005,P09_C1_sc1.6,18,2022,91227114
2005,P09_C1_sc1.6,19,2023,125081263
2005,P09_C1_sc1.6,20,2024,146070311
2005,P09_C1_sc1.8,1,2005,23806981
2005,P09_C1_sc1.8,2,2006,30137221
2005,P09_C1_sc1.8,3,2007,29299839
2005,P09_C1_sc1.8,4,2008,29241917
2005,P09_C1_sc1.8,5,2009,34197058
2005,P09_C1_sc1.8,6,2010,53598020
2005,P09_C1_sc1.8,7,2011,51881092
2005,P09_C1_sc1.8,8,2012,67066859
2005,P09_C1_sc1.8,9,2013,68190674
2005,P09_C1_sc1.8,10,2014,63320808
2005,P09_C1_sc1.8,11,2015,43321223
2005,P09_C1_sc1.8,12,2016,39363811
2005,P09_C1_sc1.8,13,2017,48936587
2005,P09_C1_sc1.8,14,2018,40240598
2005,P09_C1_sc1.8,15,2019,53104070
2005,P09_C1_sc1.8,16,2020,111927281
2005,P09_C1_sc1.8,17,2021,142350851
2005,P09_C1_sc1.8,18,2022,138264262
2005,P09_C1_sc1.8,19,2023,197845315
2005,P09_C1_sc1.8,20,2024,234304912
2005,P09_C1_sc2.0,1,2005,23291293
2005,P09_C1_sc2.0,2,2006,30357348
2005,P09_C1_sc2.0,3,2007,29268291
2005,P09_C1_sc2.0,4,2008,29203952
2005,P09_C1_sc2.0,5,2009,35358827
2005,P09_C1_sc2.0,6,2010,58054929
2005,P09_C1_sc2.0,7,2011,55621108
2005,P09_C1_sc2.0,8,2012,74301064
2005,P09_C1_sc2.0,9,2013,77016718
2005,P09_C1_sc2.0,10,2014,71541298
2005,P09_C1_sc2.0,11,2015,47766424
2005,P09_C1_sc2.0,12,2016,43209016
2005,P09_C1_sc2.0,13,2017,56091495
2005,P09_C1_sc2.0,14,2018,46102631
2005,P09_C1_sc2.0,15,2019,63043230
2005,P09_C1_sc2.0,16,2020,144285176
2005,P09_C1_sc2.0,17,2021,189139030
2005,P09_C1_sc2.0,18,2022,185363593
2005,P09_C1_sc2.0,19,2023,273084553
2005,P09_C1_sc2.0,20,2024,324391360
2005,P09_C1_sc2.2,1,2005,22756963
2005,P09_C1_sc2.2,2,2006,30476811
2005,P09_C1_sc2.2,3,2007,29065815
2005,P09_C1_sc2.2,4,2008,28960298
2005,P09_C1_sc2.2,5,2009,36183214
2005,P09_C1_sc2.2,6,2010,61967755
2005,P09_C1_sc2.2,7,2011,58592636
2005,P09_C1_sc2.2,8,2012,80566955
2005,P09_C1_sc2.2,9,2013,84832502
2005,P09_C1_sc2.2,10,2014,78566277
2005,P09_C1_sc2.2,11,2015,51000949
2005,P09_C1_sc2.2,12,2016,45598181
2005,P09_C1_sc2.2,13,2017,61385168
2005,P09_C1_sc2.2,14,2018,50069243
2005,P09_C1_sc2.2,15,2019,70181095
2005,P09_C1_sc2.2,16,2020,172498901
2005,P09_C1_sc2.2,17,2021,231530104
2005,P09_C1_sc2.2,18,2022,228036576
2005,P09_C1_sc2.2,19,2023,343191106
2005,P09_C1_sc2.2,20,2024,406376106
2005,P09_C1_sc2.4,1,2005,22208518
2005,P09_C1_sc2.4,2,2006,30497260
2005,P09_C1_sc2.4,3,2007,28699265
2005,P09_C1_sc2.4,4,2008,28519199
2005,P09_C1_sc2.4,5,2009,36647682
2005,P09_C1_sc2.4,6,2010,65192131
2005,P09_C1_sc2.4,7,2011,60680081
2005,P09_C1_sc2.4,8,2012,85580482
2005,P09_C1_sc2.4,9,2013,91251833
2005,P09_C1_sc2.4,10,2014,84035121
2005,P09_C1_sc2.4,11,2015,52883183
2005,P09_C1_sc2.4,12,2016,46446569
2005,P09_C1_sc2.4,13,2017,64489813
2005,P09_C1_sc2.4,14,2018,51925093
2005,P09_C1_sc2.4,15,2019,73990250
2005,P09_C1_sc2.4,16,2020,193669053
2005,P09_C1_sc2.4,17,2021,264937546
2005,P09_C1_sc2.4,18,2022,261666185
2005,P09_C1_sc2.4,19,2023,399968504
2005,P09_C1_sc2.4,20,2024,469911916
2005,NASDAQ_1x_BH,1,2005,25284079
2005,NASDAQ_1x_BH,2,2006,21881810
2005,NASDAQ_1x_BH,3,2007,18252196
2005,NASDAQ_1x_BH,4,2008,8807511
2005,NASDAQ_1x_BH,5,2009,5189949
2005,NASDAQ_1x_BH,6,2010,216523
2005,NASDAQ_1x_BH,7,2011,0
2005,NASDAQ_1x_BH,8,2012,0
2005,NASDAQ_1x_BH,9,2013,0
2005,NASDAQ_1x_BH,10,2014,0
2005,NASDAQ_1x_BH,11,2015,0
2005,NASDAQ_1x_BH,12,2016,0
2005,NASDAQ_1x_BH,13,2017,0
2005,NASDAQ_1x_BH,14,2018,0
2005,NASDAQ_1x_BH,15,2019,0
2005,NASDAQ_1x_BH,16,2020,0
2005,NASDAQ_1x_BH,17,2021,0
2005,NASDAQ_1x_BH,18,2022,0
2005,NASDAQ_1x_BH,19,2023,0
2005,NASDAQ_1x_BH,20,2024,0
