start_year,strategy,elapsed_year,calendar_year,asset_yen
2005,P09_STR_sc1.4,4,2008,28105873
2005,P09_STR_sc1.4,5,2009,31396972
2005,P09_STR_sc1.4,6,2010,43210407
2005,P09_STR_sc1.4,7,2011,41284947
2005,P09_STR_sc1.4,8,2012,50175195
2005,P09_STR_sc1.4,9,2013,50125593
2005,P09_STR_sc1.4,10,2014,46239209
2005,P09_STR_sc1.4,11,2015,31229650
2005,P09_STR_sc1.4,12,2016,27644128
2005,P09_STR_sc1.4,13,2017,30570166
2005,P09_STR_sc1.4,14,2018,24341664
2005,P09_STR_sc1.4,15,2019,27385938
2005,P09_STR_sc1.4,16,2020,43960935
2005,P09_STR_sc1.4,17,2021,50579149
2005,P09_STR_sc1.4,18,2022,44877829
2005,P09_STR_sc1.4,19,2023,57578065
2005,P09_STR_sc1.4,20,2024,66252025
2005,P09_STR_sc1.6,1,2005,24424800
2005,P09_STR_sc1.6,2,2006,31659334
2005,P09_STR_sc1.6,3,2007,30565398
2005,P09_STR_sc1.6,4,2008,29562001
2005,P09_STR_sc1.6,5,2009,35277027
2005,P09_STR_sc1.6,6,2010,52297554
2005,P09_STR_sc1.6,7,2011,50593967
2005,P09_STR_sc1.6,8,2012,65905423
2005,P09_STR_sc1.6,9,2013,69741894
2005,P09_STR_sc1.6,10,2014,66686769
2005,P09_STR_sc1.6,11,2015,45454390
2005,P09_STR_sc1.6,12,2016,42894813
2005,P09_STR_sc1.6,13,2017,54449365
2005,P09_STR_sc1.6,14,2018,47838903
2005,P09_STR_sc1.6,15,2019,64155774
2005,P09_STR_sc1.6,16,2020,129280285
2005,P09_STR_sc1.6,17,2021,169719969
2005,P09_STR_sc1.6,18,2022,164816893
2005,P09_STR_sc1.6,19,2023,243323361
2005,P09_STR_sc1.6,20,2024,308615299
2005,P09_STR_sc1.8,1,2005,24072000
2005,P09_STR_sc1.8,2,2006,32690441
2005,P09_STR_sc1.8,3,2007,31550770
2005,P09_STR_sc1.8,4,2008,30747797
2005,P09_STR_sc1.8,5,2009,38990154
2005,P09_STR_sc1.8,6,2010,61691587
2005,P09_STR_sc1.8,7,2011,59862887
2005,P09_STR_sc1.8,8,2012,82555647
2005,P09_STR_sc1.8,9,2013,91300265
2005,P09_STR_sc1.8,10,2014,89019357
2005,P09_STR_sc1.8,11,2015,59948277
2005,P09_STR_sc1.8,12,2016,57956634
2005,P09_STR_sc1.8,13,2017,80049587
2005,P09_STR_sc1.8,14,2018,72768529
2005,P09_STR_sc1.8,15,2019,104733114
2005,P09_STR_sc1.8,16,2020,236613909
2005,P09_STR_sc1.8,17,2021,327425627
2005,P09_STR_sc1.8,18,2022,323579179
2005,P09_STR_sc1.8,19,2023,501108187
2005,P09_STR_sc1.8,20,2024,649730473
2005,P09_STR_sc2.0,1,2005,23683200
2005,P09_STR_sc2.0,2,2006,33608690
2005,P09_STR_sc2.0,3,2007,32296645
2005,P09_STR_sc2.0,4,2008,31645383
2005,P09_STR_sc2.0,5,2009,42440545
2005,P09_STR_sc2.0,6,2010,71117367
2005,P09_STR_sc2.0,7,2011,68750916
2005,P09_STR_sc2.0,8,2012,99535503
2005,P09_STR_sc2.0,9,2013,114094606
2005,P09_STR_sc2.0,10,2014,112418391
2005,P09_STR_sc2.0,11,2015,74003349
2005,P09_STR_sc2.0,12,2016,71879540
2005,P09_STR_sc2.0,13,2017,105861832
2005,P09_STR_sc2.0,14,2018,97525065
2005,P09_STR_sc2.0,15,2019,146257055
2005,P09_STR_sc2.0,16,2020,361147890
2005,P09_STR_sc2.0,17,2021,518906582
2005,P09_STR_sc2.0,18,2022,516343056
2005,P09_STR_sc2.0,19,2023,825684030
2005,P09_STR_sc2.0,20,2024,1081900951
2005,P09_STR_sc2.2,1,2005,23258400
2005,P09_STR_sc2.2,2,2006,34395991
2005,P09_STR_sc2.2,3,2007,32777493
2005,P09_STR_sc2.2,4,2008,32224035
2005,P09_STR_sc2.2,5,2009,45496078
2005,P09_STR_sc2.2,6,2010,80192836
2005,P09_STR_sc2.2,7,2011,76834101
2005,P09_STR_sc2.2,8,2012,116033341
2005,P09_STR_sc2.2,9,2013,137057530
2005,P09_STR_sc2.2,10,2014,135723178
2005,P09_STR_sc2.2,11,2015,86797778
2005,P09_STR_sc2.2,12,2016,83666099
2005,P09_STR_sc2.2,13,2017,130051883
2005,P09_STR_sc2.2,14,2018,120231085
2005,P09_STR_sc2.2,15,2019,185180012
2005,P09_STR_sc2.2,16,2020,493999294
2005,P09_STR_sc2.2,17,2021,732291741
2005,P09_STR_sc2.2,18,2022,731157896
2005,P09_STR_sc2.2,19,2023,1197525749
2005,P09_STR_sc2.2,20,2024,1576865176
2005,P09_STR_sc2.4,1,2005,22800000
2005,P09_STR_sc2.4,2,2006,35041440
2005,P09_STR_sc2.4,3,2007,32985268
2005,P09_STR_sc2.4,4,2008,32474071
2005,P09_STR_sc2.4,5,2009,48055734
2005,P09_STR_sc2.4,6,2010,88556758
2005,P09_STR_sc2.4,7,2011,83753831
2005,P09_STR_sc2.4,8,2012,131248467
2005,P09_STR_sc2.4,9,2013,159053029
2005,P09_STR_sc2.4,10,2014,157705841
2005,P09_STR_sc2.4,11,2015,97562026
2005,P09_STR_sc2.4,12,2016,92459334
2005,P09_STR_sc2.4,13,2017,150715911
2005,P09_STR_sc2.4,14,2018,138999632
2005,P09_STR_sc2.4,15,2019,217786898
2005,P09_STR_sc2.4,16,2020,622907625
2005,P09_STR_sc2.4,17,2021,948742236
2005,P09_STR_sc2.4,18,2022,949058609
2005,P09_STR_sc2.4,19,2023,1582452346
2005,P09_STR_sc2.4,20,2024,2084858228
2005,NASDAQ_1x_BH,1,2005,24273600
2005,NASDAQ_1x_BH,2,2006,19713560
2005,NASDAQ_1x_BH,3,2007,14827101
2005,NASDAQ_1x_BH,4,2008,5866491
2005,NASDAQ_1x_BH,5,2009,0
2005,NASDAQ_1x_BH,6,2010,0
2005,NASDAQ_1x_BH,7,2011,0
2005,NASDAQ_1x_BH,8,2012,0
2005,NASDAQ_1x_BH,9,2013,0
2005,NASDAQ_1x_BH,10,2014,0
2005,NASDAQ_1x_BH,11,2015,0
2005,NASDAQ_1x_BH,12,2016,0
2005,NASDAQ_1x_BH,13,2017,0
2005,NASDAQ_1x_BH,14,2018,0
2005,NASDAQ_1x_BH,15,2019,0
2005,NASDAQ_1x_BH,16,2020,0
2005,NASDAQ_1x_BH,17,2021,0
2005,NASDAQ_1x_BH,18,2022,0
2005,NASDAQ_1x_BH,19,2023,0
2005,NASDAQ_1x_BH,20,2024,0
