cagr_at,sharpe,maxdd,worst10y,calmar,wfe,config
0.03983325548113226,1.9880083886849969,-0.09092435817303224,0.004339151958247411,0.43809223712449175,0.5687175893488504,保守 (NQ@1x × InvVol)
0.05881617768877945,1.6493025410131006,-0.09074629023986525,0.019283163364164135,0.6481386460351548,1.0670827399239045,やや保守 (NQ@1x × Equal)
0.07465333461752555,1.197640345278493,-0.15834277507484074,0.03353827499368989,0.4714666304303473,1.0577283914729514,中庸 (NQ@2x × Equal)
0.0408077489563361,1.9044422144932347,-0.09359536619076658,0.005922831811456808,0.4360018088199102,0.6382858150397298,やや攻め (NQ@2x × InvVol)
0.0892365075775905,1.001823663316185,-0.22433093028494366,0.04485992836469377,0.3977895846294707,1.0391973198308768,攻め (NQ@3x × Equal)
0.05298034308311328,0.7197556357912455,-0.34507356999823846,0.008096794752305847,0.15353347137940393,1.277226603948378,参考: 無タイミング等加重B&H
