CAGR,MaxDD,Sharpe,Sortino,Calmar,Trades,Worst5Y,WinRate,Strategy,Rebalances
0.23211208003561223,-0.5057982661457524,0.8728427692993649,0.922090319679253,0.45890248261295163,34,-0.009113114308973103,0.7115384615384616,Baseline: MomDecel+Ens2(S+T),1009
0.22472332615766777,-0.5078192665154929,0.8598011259298642,0.9084923494263659,0.44252619184705894,34,-0.022129598038185372,0.6730769230769231,R2-1: Vol Ratio Filter,1071
0.23252326276770496,-0.49710544885284963,0.874507797764003,0.9240855638653022,0.467754403626614,34,-0.009113114308973103,0.7115384615384616,R2-2: Dynamic CPPI,1014
0.22249016248098252,-0.4759343395137132,0.8568622359491226,0.9070740270234441,0.4674807930613123,216,-0.004564156866460944,0.6730769230769231,R2-3: Soft DD + MomDecel,1125
0.22078191687137427,-0.47332062465792163,0.8592239111887321,0.8949022667489188,0.4664531933949378,34,-0.031473685072600954,0.6538461538461539,R2-4: Persistent Regime,995
0.19309475765959516,-0.4447304700766659,0.815926434541933,0.8302907975809662,0.43418378242963224,34,-0.033964854522703924,0.6730769230769231,R2-5: Combined Best,1177
0.21124037449777444,-0.5101820515296699,0.8395704637642238,0.8651482931538279,0.4140490122387021,34,-0.02839856565512522,0.6538461538461539,R2-6: Combined V2 (aggr),1223
