Strategy,CAGR,Sharpe,MaxDD,Worst5Y,Worst10Y,WinRate,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,WF_avg,WF1,WF2,WF3,corr_coeff
MA5_cc0.05,0.3135394100672284,1.054849224478725,-0.3364213881674367,0.05267002018914857,0.14957847152088122,0.8461538461538461,0.22151861998749056,0.6405597526150212,-0.3273802382212777,0.8866190116341318,0.6370838954874793,1.0032594251310456,1.0195137142838702,0.05
MA5_cc0.08,0.3130227891999715,1.053528699109163,-0.3384877140264504,0.05327760301644058,0.1497953215676262,0.8269230769230769,0.22150410270549248,0.6406894275375609,-0.32739740808910545,0.8879078838670154,0.6404855012961431,1.002943544647421,1.020294605657482,0.08
MA5_cc0.1,0.3127857697001295,1.0530112151193505,-0.3398658562786321,0.05374236921595643,0.1498871138497999,0.8269230769230769,0.2214941138565807,0.6407714950074664,-0.3274089375789475,0.8888277789188036,0.6429747306000274,1.002709434185725,1.0207991719706582,0.1
MA5_cc0.12,0.31232021397602505,1.0514624184295165,-0.34124445559662553,0.05382459948770868,0.14997783464599768,0.8269230769230769,0.2214838766103,0.6408500546821806,-0.32742053338308097,0.8880545813404446,0.6404163250671387,1.0024564985585642,1.0212909203956309,0.12
MA5_cc0.15,0.31175056376411203,1.0496692940614385,-0.34331318116110743,0.05451386835324201,0.150359411640276,0.8269230769230769,0.22076350378765586,0.6389449571534982,-0.3274380514009154,0.8897925075593927,0.6441259318610589,1.003509355804422,1.0217422350126968,0.15
MA5_cc0.2,0.3113336176417274,1.048497248837378,-0.3461879010654446,0.05528168825150126,0.15057811271796462,0.8269230769230769,0.22049080927623965,0.6382951391727771,-0.3274675794894194,0.8913264726883413,0.6489783638421676,1.0027286275924772,1.0222724266303793,0.2
