indicator,horizon,IC,IC_pval,IC_abs,hit_rate_high,hit_rate_low,spread,spread_t,WF_avg_IC,WF_stable,WF_IC_1,WF_IC_2,WF_IC_3,WF_IC_4,WF_IC_5,WF_IC_6,WF_IC_7,asset
TF6_SlopeZ_200_120,63,-0.0485043924761941,3.770648706489371e-08,0.0485043924761941,0.530272373540856,0.5090258325552444,-0.028650460561226318,-4.865115303464935,-0.11329371051658692,6,-0.21867962991110096,-0.06006557261361617,-0.28239396063345534,0.1316377062814478,-0.1548870654442922,-0.09178352406818269,-0.11688392722690889,Gold
VL1_Vol_10,5,-0.029576243377716183,0.000777179582575382,0.029576243377716183,0.5085218469166408,0.5310611928737413,-0.004409626873907446,-2.485996144324524,-0.0009517665615772566,4,-0.007409650417942429,0.0735322514849954,0.07344635446681279,0.01773265651885922,-0.08328296626280066,-0.019829117846937236,-0.060851893874027875,Gold
VL1_Vol_10,21,-0.020461725602756987,0.020158070595482542,0.020461725602756987,0.4877443375736891,0.5241197456181169,-0.015849761411881696,-4.1733200090715625,0.03081804717924273,2,0.003529281597507102,0.13565860228055,0.14822610398509362,0.03377471595649895,0.02433324424237689,-0.036338677784718505,-0.0934569400226089,Gold
VL1_Vol_10,63,-0.00478873388799323,0.5872592775852895,0.00478873388799323,0.5147081712062257,0.5245876128229069,-0.030163268336728864,-4.4053091129346305,0.06730074856331415,1,0.217752917088277,0.06345098658757048,0.0740457323800453,0.20057421706505832,0.022318375538503757,1.4774793903843161e-05,-0.10705176351015969,Gold
VL1_Vol_21,5,-0.01898388275660434,0.031014072223560285,0.01898388275660434,0.51688875116207,0.5226955848179705,-0.006601370972411491,-3.6945051085134457,0.020849727283140104,3,-0.02985379482127511,0.08204898746709124,0.11031025758015742,0.030463524355976993,-0.019031432222494763,0.000269901308203209,-0.02825935268567827,Gold
VL1_Vol_21,21,-0.0013352196116263575,0.8795055786367083,0.0013352196116263575,0.5083772882407694,0.5034899953466728,-0.02014697197979371,-5.277727685221084,0.0672674847754842,2,0.0253098281655588,0.14876867569990113,0.20066035419200734,0.04078706295217999,0.11658395002731498,-0.02253564612512899,-0.03870183148344386,Gold
VL1_Vol_21,63,0.00498797516926907,0.571804031126963,0.00498797516926907,0.5192217898832685,0.5200746965452848,-0.03198472045702433,-4.595992472265992,0.09068052234715689,6,0.23478793206105292,0.07377426502622243,0.0714305148753617,0.2289394232673212,0.05789966841892928,0.04511356607486095,-0.07718171329365014,Gold
VL1_Vol_42,5,-0.009418036107351258,0.28462990256565646,0.009418036107351258,0.5150294391075302,0.5245546088303641,-0.0030973997953273186,-1.7240918187913725,0.03292119849980336,1,0.005018196676827487,0.08263061643704162,0.09248719392829,0.035630600317626174,0.01506141264274477,-0.009312548233310326,0.008932917729403807,Gold
VL1_Vol_42,21,0.007234300557623237,0.4114374032686639,0.007234300557623237,0.4996897300651567,0.5121762059872809,-0.007650903317785384,-1.9062190377435908,0.0796743282640131,6,0.11175038376803688,0.11726752100915358,0.18478289415159527,0.07790209830578003,0.07094347288071326,0.00038476728664797613,-0.005310839553835243,Gold
VL1_Vol_42,63,-0.009073987048418745,0.3036823865427051,0.009073987048418745,0.5125291828793774,0.5267662620603797,-0.03490837359294281,-4.937989886374941,0.07351907643362107,3,0.23341948070958723,0.08326683711183493,-0.012775891270628675,0.2879814596770164,-0.016894165401997313,0.025535191906745323,-0.0858993776972105,Gold
VL1_Vol_63,5,-0.016797937615805295,0.056327370547630894,0.016797937615805295,0.5131701270529904,0.5264136328427576,-0.0005685255607994536,-0.3146814098896138,0.026112912744518813,2,0.027744571375850974,0.059683275051944394,0.08266144349325626,0.0405699811393097,-0.013891685496780291,-0.016076690624268867,0.002099494272319495,Gold
VL1_Vol_63,21,-0.006029804446260206,0.4935912305644644,0.006029804446260206,0.49379460130313374,0.5180704203505506,-0.006095139348320186,-1.5197226988035526,0.06230976653336011,0,0.11666015688138665,0.10928591059561323,0.09890726681768433,0.08361265464475295,0.020226872847033017,0.007100847681840928,0.0003746562652096238,Gold
VL1_Vol_63,63,-0.020110618840607556,0.022619920882779605,0.020110618840607556,0.4997665369649805,0.5395269218798631,-0.029611877982951177,-4.256567988799062,0.05743261335605788,3,0.2149984015306015,0.07620703669411648,-0.07572600920823037,0.32124006720091375,-0.052317479681340665,0.03813428042283982,-0.12050800346649533,Gold
VL2_VolZ_21_126,5,-0.0041103216747506366,0.6405267977686004,0.0041103216747506366,0.5196777192438797,0.5199070487993803,-0.0031639732651365187,-2.0147257006486345,0.004997415169467071,4,-0.027206914392469608,0.058457289232007985,0.10051101266689018,-0.02269132158774233,-0.019450592867167816,0.00665090781412151,-0.06128847467937044,Gold
VL2_VolZ_21_126,21,0.00841808891233741,0.3391854566627962,0.00841808891233741,0.5027924294135898,0.5090739879013495,0.0007231022514880836,0.24033767813983228,0.036934613401625446,4,0.0013496806099320005,0.13173073656313805,0.18574402510051607,-0.08578573433967537,0.14428509621171554,-0.04564701700824877,-0.07313449332599942,Gold
VL2_VolZ_21_126,63,0.016898828966361433,0.05541096954070864,0.016898828966361433,0.5330739299610895,0.5062247121070651,-0.018837639505398178,-3.0984608666857443,0.06161013661113197,4,0.27830383588194885,0.11760809211514738,0.20270202046048658,-0.09536903227040125,0.13772006677457777,-0.10366945006738836,-0.10602457661644706,Gold
VL2_VolZ_21_252,5,-0.008642191839427854,0.3261836537761934,0.008642191839427854,0.5230864580105361,0.5164988381099923,-0.0039962936825173965,-2.5777824394850826,0.010322844390575178,4,-0.04822463696222543,0.08615309803301936,0.09289395795789217,-0.010070245402862799,-0.010188703719910232,0.008854134816941781,-0.047157693988828596,Gold
VL2_VolZ_21_252,21,-0.004061114261042587,0.6447369473013129,0.004061114261042587,0.5071362085013962,0.5047308825810455,-0.005292303188951544,-1.8561383188532896,0.048585041263318765,4,-0.017948337035186616,0.18074435746071904,0.15036683147470312,-0.04248172789498772,0.1586108122848603,-0.038108338006655425,-0.051088309440221275,Gold
VL2_VolZ_21_252,63,-0.0017798805973695882,0.8401107612656075,0.0017798805973695882,0.5324513618677043,0.5068471833177716,-0.037151369899034635,-6.015820717119139,0.06897163075682883,2,0.20496514677668443,0.18184044674775304,0.08955310812145668,0.023517030623511025,0.14981148483667536,-0.07670375548650099,-0.09018204632177766,Gold
VL2_VolZ_42_126,5,0.005597005739311829,0.5248658715005314,0.005597005739311829,0.5154942671211652,0.5240898528272657,0.0013362342869697916,0.8852526136581427,0.012284934025860105,3,-0.00999956845468448,0.06396228724763037,0.06617318947031325,-0.033066251903046115,0.030973608556699124,-0.018401006585227378,-0.013647720150664058,Gold
VL2_VolZ_42_126,21,0.019952375803355776,0.023479244531122337,0.019952375803355776,0.5076016134036612,0.5042655498681557,0.00031902090014181324,0.10166516920170297,0.04057369251358177,4,0.09766855565122066,0.11485926214507482,0.1752263160543603,-0.06228668914273736,0.0876235252666657,-0.06748586680958997,-0.06158925556992172,Gold
VL2_VolZ_42_126,63,-0.00494814632609588,0.5748780658047384,0.00494814632609588,0.5242023346303502,0.5150949268596328,-0.04222584971246139,-6.528175387828678,0.024342695603505885,3,0.31821330784441165,0.13814750832549932,0.09808340025120621,-0.05403550338839783,0.05132979297542804,-0.24446045235531602,-0.13687918442829025,Gold
VL2_VolZ_42_252,5,-0.004009389846449026,0.6487526655708665,0.004009389846449026,0.5185931205453982,0.5209914794732765,-0.0012141563941703024,-0.7584207251799435,0.02256612961766476,3,-0.009532902561921325,0.08802835751618344,0.06451736199254994,-0.01198483645736891,0.04375721345955294,-0.025344540540608227,0.00852225391526546,Gold
VL2_VolZ_42_252,21,0.00094572760241681,0.9144919053379527,0.00094572760241681,0.5062053986968663,0.5056615480068248,-0.008845962583487387,-2.8009907070615663,0.052613375676395235,4,0.07187134315029886,0.14238180421261762,0.13593064920137943,-0.02195243681483928,0.12176921649893044,-0.061715512361328245,-0.01999143415229223,Gold
VL2_VolZ_42_252,63,-0.03502882050641701,7.133803931077688e-05,0.03502882050641701,0.5156420233463035,0.5236539060068471,-0.05739774928950969,-8.803746433025543,0.03622607613806863,3,0.24159262169699403,0.19629232181425435,-0.025244845527062812,0.05821759912775191,0.0627722928617111,-0.17950406504234723,-0.100543391964821,Gold
VL3_AsymVol_20_5,5,-0.024418473446747507,0.00552836168981955,0.024418473446747507,0.5088317322590642,0.5307513555383424,-0.004714700248054,-2.6967314969558354,0.011688935630797917,4,-0.011935711429158382,0.08694341233565751,0.07676421395391363,0.03507841585114154,-0.04639057030312811,-0.02412631834816169,-0.03451089264467906,Gold
VL3_AsymVol_20_5,21,-0.027438103898013166,0.001834414195007114,0.027438103898013166,0.49286379149860376,0.5190010857763301,-0.019256682676544627,-4.995256786716667,0.022230976374002325,2,0.0037684447497508453,0.1394225406332826,0.14217224409144805,0.03487119253600588,0.010245947200947554,-0.08291911385603998,-0.0919444207373787,Gold
VL3_AsymVol_20_5,63,-0.008994035786030093,0.3079630033490011,0.008994035786030093,0.5145525291828794,0.5247432306255836,-0.03648979584773728,-5.3136415088330065,0.04941471263724211,2,0.18672598089231932,0.053892505961828964,0.028786576025375717,0.20936256605555303,0.04278058126207132,-0.0627753564160312,-0.11286986532042237,Gold
VL3_AsymVol_30_10,5,-0.02350001514994809,0.0075821950030083825,0.02350001514994809,0.5119305856832972,0.5276529821843532,-0.005685112640842401,-3.2020226302235364,0.015054572688805123,4,-0.012821645700068858,0.08595094358358919,0.0957420551073938,0.042834800944795325,-0.042033387237711765,-0.027769610334334366,-0.03652114754202747,Gold
VL3_AsymVol_30_10,21,-0.020815853577584434,0.018097762417247316,0.020815853577584434,0.4936394663357121,0.5182255312548472,-0.02091828322980718,-5.354339911105036,0.03999977059595926,2,0.01459902728242552,0.13870281956973243,0.17647279631757992,0.049028940301191856,0.052477564930668893,-0.06819959631680303,-0.08308315791308088,Gold
VL3_AsymVol_30_10,63,-0.005590336997943136,0.5262919690198742,0.005590336997943136,0.5103501945525292,0.5289449112978525,-0.03844022428427516,-5.484178412043228,0.06073513236440721,2,0.19913532658787453,0.05303208087474054,0.04101539814625328,0.23919108634802697,0.04314413794281726,-0.036036732763824596,-0.1143353705850375,Gold
VL4_VolTrend_21_63,5,-0.0020777222139222824,0.8133988526755339,0.0020777222139222824,0.5229315153393245,0.5166537567776918,-0.00227231579039825,-1.384274363624019,-0.00042032792854410875,3,-0.06517458810486085,0.03926139006307363,0.10250528540037027,0.008978726639283128,-0.024116816591529627,0.016234209580355503,-0.08063050248650082,Gold
VL4_VolTrend_21_63,21,0.027658347925013538,0.001684707443478393,0.027658347925013538,0.5128762022959975,0.49899177912207227,0.011151011304852566,3.0942306534281006,0.04276438972949603,4,-0.07827307536628665,0.09851438994218599,0.24048205578488685,-0.07232306829092326,0.14879204237617305,0.0023294814863049572,-0.040171097825868675,Gold
VL4_VolTrend_21_63,63,0.04675177744271748,1.1437126391284955e-07,0.04675177744271748,0.5445914396887159,0.4947089947089947,0.003675931418270953,0.5702844994209962,0.07645260265838028,6,0.13898314710248866,0.09030916479406766,0.18493186550273677,-0.15038272999773725,0.16475641538139746,0.05434318762516833,0.05222716820054031,Gold
VL4_VolTrend_21_126,5,0.0010331488058397027,0.906564686368081,0.0010331488058397027,0.5213820886272079,0.5182029434546863,-0.0013935992648474534,-0.8522905422886778,0.00608154634220027,3,-0.03434978297852992,0.06199045344970316,0.10530685143727547,-0.02159944203325795,-0.02027958962029702,0.013486564033765351,-0.06198422989325721,Gold
VL4_VolTrend_21_126,21,0.015937073762823592,0.07036530445373383,0.015937073762823592,0.5023270245113248,0.5095393206142392,0.004719900875548529,1.4145828432718641,0.04235703456952438,3,-0.014877490273891299,0.15537736910838906,0.2135165402267615,-0.08939611479909569,0.11926660890150263,-0.03235755689921827,-0.05503011427777727,Gold
VL4_VolTrend_21_126,63,0.01327900104524013,0.13225791712569382,0.01327900104524013,0.5312062256809339,0.5080921257391846,-0.03233018325309603,-5.065310532169347,0.05320601686591087,4,0.23105346081588102,0.11299333607446986,0.10982277660105817,-0.06799284383267938,0.10525102431217793,-0.06586419795601031,-0.05282143795352116,Gold
VL5_VoV_21_42,5,0.0015579152852351669,0.8595163674575095,0.0015579152852351669,0.520917260613573,0.5186676994577847,0.0010337507722774269,0.6060836527835811,0.041812860262808456,5,-0.0021608417541319536,0.06790848028504516,0.13493087549007543,0.05788158261934554,0.021756112190092262,-0.02798368222717695,0.04035749523640966,Gold
VL5_VoV_21_42,21,-0.016756457929047498,0.05709270265633159,0.016756457929047498,0.5044989140552281,0.5073677679540872,-0.009961837535262459,-2.6124733520291694,0.04361846249163353,2,-0.005335091031919563,0.09437072405219585,0.17693661151874873,0.08567589756208174,0.0010259885871043248,-0.09406439396073908,0.04671950071396271,Gold
VL5_VoV_21_42,63,-0.022203224038265214,0.011833434562870263,0.022203224038265214,0.5203112840466926,0.5189853719265484,-0.04335070140355757,-6.630417831511499,0.03768051335270149,2,0.05251626234777724,0.13041189618300475,0.06739330018599726,0.25946277873577783,0.012882830131923198,-0.13546441690471564,-0.1234390572108541,Gold
VL5_VoV_21_63,5,-0.020585430323108958,0.019341011867363592,0.020585430323108958,0.5139448404090486,0.5256390395042603,-0.002474169889332398,-1.4513254749837075,0.011673792590710722,3,-0.036945371181056445,0.07524319049229386,0.07193808423472563,0.04418971811495309,-0.05815029022789962,-0.062155194226187954,0.0475964109281465,Gold
VL5_VoV_21_63,21,-0.040364591758450086,4.546032704606733e-06,0.040364591758450086,0.49053676698727894,0.5213277493407786,-0.021595290463760776,-5.844736995211874,-0.004586711014000415,4,-0.02379445336150962,0.11424353685898636,0.0878257034037966,0.07723260869081548,-0.09311451441598063,-0.12791503117785874,-0.0665848270962524,Gold
VL5_VoV_21_63,63,-0.02786560351354066,0.0015819545239493548,0.02786560351354066,0.5192217898832685,0.5200746965452848,-0.0618761381664599,-9.49641623493769,0.024164201448739257,3,0.09289483069208254,0.14733512428436493,0.024546485174938026,0.25106651294568877,-0.025949780300791914,-0.09642697655088027,-0.22431678610422728,Gold
MA1_RealRate_63,5,0.022187727699062784,0.011702631872464259,0.022187727699062784,0.5278896808180973,0.5116963594113091,0.0035700554768477895,1.9377503898765092,-0.03239525086307977,1,-0.03363245652569972,-0.005943662449671643,-0.12873223238679934,-0.012049998301351322,-0.016957132051089303,-0.034613555743810254,0.005162281416863234,Gold
MA1_RealRate_63,21,0.027069813785281522,0.0021123012076367533,0.027069813785281522,0.5192367359602854,0.49263223204591283,0.013309812328051297,3.4246145006814985,-0.07667792515006153,1,-0.16016630003815274,-0.06200576096104774,-0.19376174822773873,-0.06947374617794652,-0.006661002624030743,-0.10051158528198863,0.05583466726047451,Gold
MA1_RealRate_63,63,0.11387471536075672,2.3501341349227135e-38,0.11387471536075672,0.5592217898832684,0.4800809212573918,0.08031909143986111,11.424766597418364,-0.06420348327536786,3,-0.4195862559478826,-0.15996628702291374,-0.03292859603042309,0.012918382903898953,0.019366062714992117,-0.035377900442482034,0.16615021089723545,Gold
MA1_RealRate_126,5,0.05160547465369552,4.447130002510078e-09,0.05160547465369552,0.5436953807740325,0.4962313490232272,0.005737672605897407,3.0334338054286287,-0.024165510991632142,2,-0.1181233384017789,-0.029167408614395526,-0.09931172365902022,-0.0216043127104716,0.045556305486144366,-0.008004689392612832,0.061496590350709694,Gold
MA1_RealRate_126,21,0.07922516352509296,2.0775878647868382e-19,0.07922516352509296,0.5438047559449312,0.4686971235194585,0.02700163398382351,6.5423277610705295,-0.07049802573221288,2,-0.22931743310877184,-0.1058295696709526,-0.22400851574472216,-0.17048860288593037,0.13520515116226273,-0.01990502668576485,0.12085781680838896,Gold
MA1_RealRate_126,63,0.18060953479708555,1.1453069946800848e-94,0.18060953479708555,0.5996850393700788,0.4414705429933856,0.10816799038050806,14.850340710210283,-0.05018220397432157,2,-0.39878157769374734,-0.004966554815018793,-0.18773568753428282,-0.22642774732201448,0.2496460745635548,-0.02291412781965506,0.2399041928009127,Gold
MA1_RealRate_252,5,0.08677585663964142,5.239835827701384e-23,0.08677585663964142,0.5525255655407499,0.48706429124709527,0.009645030315670093,5.202919423847211,0.002527317249264156,3,-0.036246338609797694,-0.021012317054988253,0.00822236193399596,-0.05415574605839807,0.05752748332412544,-0.00020340343072974853,0.06355918064064146,Gold
MA1_RealRate_252,21,0.13715827147164555,3.513148195486625e-55,0.13715827147164555,0.5685696556003723,0.44330696447960294,0.03920809668969605,9.600170114617779,-0.016999442952666113,2,-0.09984264060739005,-0.0626289970532862,-0.017258818453227236,-0.1800450098679319,0.12223616345401944,-0.0575502936070693,0.1760934954662225,Gold
MA1_RealRate_252,63,0.2100981816207984,3.662793285307017e-128,0.2100981816207984,0.6166536964980545,0.4226579520697168,0.12503075671851427,17.276979759616555,0.013048497094966638,4,-0.13276121777733724,0.030105532723075475,0.03456220575424796,-0.3910958548672887,0.24603974731870387,-0.059785084230760746,0.36427415074412584,Gold
MA4_NQ_Gold_Corr_63,5,-0.009107741368514935,0.3007984736620914,0.009107741368514935,0.5165788658196467,0.5230054221533694,-0.0021673613271812244,-1.2768510339301027,-0.0485469629140568,6,-0.04196450447821371,-0.08872647533317841,0.01078666046754511,-0.028530421721468125,-0.0742202236670731,-0.06062184020292548,-0.05655193546308387,Gold
MA4_NQ_Gold_Corr_63,21,-0.02352059777994736,0.007566801741275071,0.02352059777994736,0.4885200124107974,0.5233441910966341,-0.0055754584123097976,-1.4813313040675666,-0.08343954340140657,6,-0.1454034043929502,-0.1506120276584454,0.026078408346456982,-0.013827485784688046,-0.027057628852867475,-0.1681357490321336,-0.10511891643521823,Gold
MA4_NQ_Gold_Corr_63,63,-0.019666539437243023,0.025784515864218874,0.019666539437243023,0.498988326848249,0.5403050108932462,0.019692014705720677,2.8222591753401844,-0.1141121439784654,4,-0.3311876653474046,-0.3499796165893684,0.11714656052832889,0.024324973747951836,-0.08161434295359044,-0.2024769372337537,0.025002019998578588,Gold
MA4_NQ_Gold_Corr_126,5,0.010119808602222807,0.25026404041445693,0.010119808602222807,0.5187480632166098,0.520836560805577,0.0026895207858710023,1.5666695189406117,-0.025942823383243555,2,-0.10827496123113163,-0.0792025348857588,0.042931431689188754,-0.016979093575659583,0.00926682569679634,-0.02661430667553537,-0.002727124700604604,Gold
MA4_NQ_Gold_Corr_126,21,0.026284186190813328,0.002838325764505277,0.026284186190813328,0.48914055228048403,0.5227237474794478,0.022212354235910378,5.924644351694871,-0.024256697423883106,4,-0.22458601052769608,-0.11029965483884849,0.07341399493311734,0.036592032858911334,0.039146608796081096,-0.020972488585928213,0.03690863539718127,Gold
MA4_NQ_Gold_Corr_126,63,0.04455486076593749,4.3524947928463907e-07,0.04455486076593749,0.523579766536965,0.5157173980703392,0.06602301110798882,9.65095117252069,-0.0524507226374036,3,-0.36950365486381304,-0.32614565465139406,0.18081012829032891,0.034305267950084095,-0.03001761766525745,-0.01980119440859883,0.16319766688682508,Gold
MA4_NQ_Gold_Corr_252,5,0.02305993842593376,0.008790045969522691,0.02305993842593376,0.5251007127362876,0.5144848954298993,0.003296660098554629,1.920105626777476,-0.01057141738857898,2,-0.05410751890107053,-0.03766843206150032,0.06047667418354897,-0.06396433988397977,-0.010854565292005939,-0.03582654632001365,0.06794480655496839,Gold
MA4_NQ_Gold_Corr_252,21,0.04257521486978058,1.3246016556219748e-06,0.04257521486978058,0.5097735029475644,0.5020939972080037,0.016666663648346725,4.382131256660584,-0.011179541596783157,3,-0.19204920994855185,-0.04214322265117139,0.1315086673054525,-0.10661959307476292,0.03379635350135181,-0.05481792201455071,0.15206813570475045,Gold
MA4_NQ_Gold_Corr_252,63,0.07177697163315346,3.7455904611423387e-16,0.07177697163315346,0.5352529182879378,0.5040460628695923,0.059508463729098446,8.495820341371653,-0.03259998317322169,3,-0.36363422361976044,-0.22541422483072276,0.30077223598802116,-0.18162957345314956,0.03474982177263,-0.05578852248791458,0.26274460441834435,Gold
MA6_GoldVsBond_63,5,0.009219032110989287,0.29493044279078046,0.009219032110989287,0.5260303687635575,0.5135553834237025,-0.0008487842371327917,-0.47009249411237064,-0.05068708258542238,0,-0.09129722247674439,-0.07265162882165424,-0.038215119150679586,-0.030482838695742743,-0.031756817155284785,-0.08239408429427758,-0.008011867503573319,Gold
MA6_GoldVsBond_63,21,-0.013557477076570994,0.12372203668036169,0.013557477076570994,0.5023270245113248,0.5095393206142392,-0.0009679052624408501,-0.2543967040528598,-0.11486315980512242,6,-0.22125423586942883,-0.1893101966037195,-0.08369686206604801,-0.1091602525560382,-0.06508065727480883,-0.16669956254087634,0.031159648275062797,Gold
MA6_GoldVsBond_63,63,0.04739346584040231,7.652842818706005e-08,0.04739346584040231,0.5377431906614786,0.5015561780267662,0.05280776274858916,7.6617977997601034,-0.10094112476008314,2,-0.3691578791617395,-0.2667087621243233,0.028100952225332435,-0.006996553424624256,-0.05345795816373124,-0.13389138051569405,0.09552370784419774,Gold
MA6_GoldVsBond_126,5,0.030938683993699107,0.00043861981420175735,0.030938683993699107,0.5339324449953518,0.5056545313710302,0.00415032310601247,2.2867614583746376,-0.03327533921383402,2,-0.1352937972112172,-0.050155489769126524,-0.03770024872569411,-0.012833909746161816,0.02596358941803109,-0.060870849830838604,0.03796333136816905,Gold
MA6_GoldVsBond_126,21,0.03174452737332736,0.0003120737563456486,0.03174452737332736,0.5215637604716103,0.4903055684814642,0.01417816712517965,3.5435830817634804,-0.07983933119778876,2,-0.2592344739720629,-0.13491080950456127,-0.09647265944355377,-0.13723121002474362,0.08454594828123216,-0.11450441254132505,0.09893229882049308,Gold
MA6_GoldVsBond_126,63,0.12461214643173789,1.214314873080211e-45,0.12461214643173789,0.5571984435797666,0.482103952692188,0.09346096485026062,12.977992419524766,-0.04921990326457913,2,-0.24208969242329786,-0.03293767843971931,-0.1337860149024321,-0.177740548165255,0.23898429088977954,-0.1716092187200308,0.17463953890890146,Gold
MA6_GoldVsBond_252,5,0.07195657180551608,2.714776828349366e-16,0.07195657180551608,0.5416795785559343,0.4979085979860573,0.007392148665124129,4.101413958379417,-0.0031690558982600875,3,-0.06753552733971324,-0.046625339403859524,0.024739195967962507,-0.030783642099367167,0.052582013036508134,-0.026757584782619734,0.07219749333326841,Gold
MA6_GoldVsBond_252,21,0.10860178694948303,3.9505825379306526e-35,0.10860178694948303,0.547471300031027,0.4644020474639367,0.034335368652893425,8.668105804959188,-0.01592323443726771,3,-0.13714625406988476,-0.11211000332643539,0.03524617005580281,-0.13962567703164816,0.12190155098626058,-0.08970192866454715,0.20997350098957804,Gold
MA6_GoldVsBond_252,63,0.18035361490734747,2.1181581607002964e-94,0.18035361490734747,0.5919066147859923,0.4474011826953003,0.11478716526570636,15.948808515933838,0.011884678499119656,2,-0.09744965151519103,-0.015567316145114541,-0.04720932938207494,-0.3116801244680514,0.2585877690885498,-0.11820601756918657,0.41471741948490626,Gold
