n_windows,mean_CAGR,median_CAGR,std_CAGR,min_CAGR,max_CAGR,P05_CAGR,P25_CAGR,P75_CAGR,P95_CAGR,WFA_CI95_lo,WFA_CI95_hi,t_stat,t_pvalue,mean_Sharpe,std_Sharpe,mean_CAGR_IS,mean_CAGR_postIS,WFA_WFE,n_windows_IS,n_windows_postIS,mean_Trades_yr,case,verdict
49,0.268731598347672,0.2613761481145136,0.31404086058000613,-0.29215919343053365,1.2046060828745122,-0.1802573096503935,0.021004094351189773,0.41336378716122035,0.7679037036588255,0.17852853126247403,0.35893466543287,5.990052329367067,1.2982844162932973e-07,0.9339731072197751,1.0539975869886606,0.2762464260394139,0.1841897868155759,0.6667589856503567,45,4,27.774340408332606,large-NAV (cap eff.),PASS
49,0.2653753496895524,0.2557459170791794,0.31328427581143303,-0.29247207232821704,1.1967024220454854,-0.18297580910977257,0.018639205807682524,0.40938834008077296,0.7632038212983142,0.1753895991233233,0.3553611002557815,5.9295266033236205,1.6059308706100592e-07,0.9213034022657666,1.0539271125926999,0.2729025212818893,0.1806946692757636,0.6621216558461862,45,4,27.774340408332606,moderate (base),PASS
49,0.2520536851633077,0.2421885725559061,0.3103546076739786,-0.29372255323773433,1.1653603906620194,-0.19373305948567296,0.013161094494078096,0.3935923091945339,0.7445232966093923,0.16290943353786003,0.3411979367887553,5.685031742775335,3.78172352746405e-07,0.8708038575748649,1.0541513263733289,0.2596284219982711,0.1668378957699692,0.6426025875205613,45,4,27.774340408332606,small-NAV (no cap),PASS
