CAGR,Sharpe,MaxDD,Vol,PosDay_pct,n_days,strategy,window_id,start_date,end_date,short_flag
0.609247,1.478489,-0.231853,0.370867,0.581673,252,B9-Stable,1989,1989-01-03,1989-12-29,False
-0.388736,-1.076887,-0.515546,0.387449,0.503968,253,B9-Stable,1990,1990-01-02,1990-12-31,False
0.849456,1.551935,-0.359680,0.469762,0.567460,253,B9-Stable,1991,1991-01-02,1991-12-31,False
0.617267,1.500524,-0.262522,0.366193,0.525692,254,B9-Stable,1992,1992-01-02,1992-12-31,False
0.001408,0.139148,-0.238210,0.263691,0.559524,253,B9-Stable,1993,1993-01-04,1993-12-31,False
-0.079207,-0.113882,-0.285239,0.308482,0.498008,252,B9-Stable,1994,1994-01-03,1994-12-30,False
1.640852,3.010406,-0.152624,0.344094,0.609562,252,B9-Stable,1995,1995-01-03,1995-12-29,False
0.533975,1.268072,-0.250108,0.402583,0.569170,254,B9-Stable,1996,1996-01-02,1996-12-31,False
0.433748,1.665165,-0.190327,0.233805,0.555556,253,B9-Stable,1997,1997-01-02,1997-12-31,False
0.806830,1.867740,-0.247929,0.351394,0.549801,252,B9-Stable,1998,1998-01-02,1998-12-31,False
0.592221,1.848785,-0.233872,0.272845,0.569721,252,B9-Stable,1999,1999-01-04,1999-12-31,False
-0.040681,-0.158522,-0.123056,0.169950,0.474104,252,B9-Stable,2000,2000-01-03,2000-12-29,False
-0.080968,-0.389531,-0.139043,0.177522,0.489879,248,B9-Stable,2001,2001-01-02,2001-12-31,False
0.082085,0.586338,-0.126055,0.155716,0.553785,252,B9-Stable,2002,2002-01-02,2002-12-31,False
1.282485,1.869614,-0.239851,0.514481,0.521912,252,B9-Stable,2003,2003-01-02,2003-12-31,False
0.149446,0.545652,-0.421002,0.410544,0.533865,252,B9-Stable,2004,2004-01-02,2004-12-31,False
-0.140270,-0.152876,-0.404918,0.418279,0.521912,252,B9-Stable,2005,2005-01-03,2005-12-30,False
0.530826,1.282864,-0.229083,0.393956,0.576000,251,B9-Stable,2006,2006-01-03,2006-12-29,False
0.338715,0.990945,-0.203300,0.363383,0.596000,251,B9-Stable,2007,2007-01-03,2007-12-31,False
0.173009,0.795027,-0.203279,0.236664,0.519841,253,B9-Stable,2008,2008-01-02,2008-12-31,False
0.581599,1.298028,-0.193187,0.425008,0.565737,252,B9-Stable,2009,2009-01-02,2009-12-31,False
1.119304,1.755775,-0.254380,0.501929,0.625498,252,B9-Stable,2010,2010-01-04,2010-12-31,False
-0.051584,0.039414,-0.260565,0.366431,0.533865,252,B9-Stable,2011,2011-01-03,2011-12-30,False
0.226406,0.833523,-0.263765,0.299520,0.510040,250,B9-Stable,2012,2012-01-03,2012-12-31,False
0.343579,0.984352,-0.183212,0.372704,0.537849,252,B9-Stable,2013,2013-01-02,2013-12-31,False
0.025934,0.228512,-0.140078,0.249495,0.545817,252,B9-Stable,2014,2014-01-02,2014-12-31,False
-0.299553,-0.931377,-0.392491,0.326057,0.442231,252,B9-Stable,2015,2015-01-02,2015-12-31,False
-0.089858,0.107532,-0.407684,0.545253,0.545817,252,B9-Stable,2016,2016-01-04,2016-12-30,False
0.945942,1.998486,-0.218031,0.369450,0.592000,251,B9-Stable,2017,2017-01-03,2017-12-29,False
-0.030351,0.121998,-0.373661,0.390449,0.524000,251,B9-Stable,2018,2018-01-02,2018-12-31,False
0.614083,1.299252,-0.340534,0.450017,0.577689,252,B9-Stable,2019,2019-01-02,2019-12-31,False
0.848921,1.908875,-0.218697,0.357529,0.591270,253,B9-Stable,2020,2020-01-02,2020-12-31,False
0.334565,1.341711,-0.161183,0.236874,0.513944,252,B9-Stable,2021,2021-01-04,2021-12-31,False
-0.226152,-1.401095,-0.298865,0.173029,0.448000,251,B9-Stable,2022,2022-01-03,2022-12-30,False
1.103089,1.623949,-0.428729,0.554479,0.570281,250,B9-Stable,2023,2023-01-03,2023-12-29,False
0.571342,1.094789,-0.271512,0.563335,0.569721,252,B9-Stable,2024,2024-01-02,2024-12-31,False
0.557648,1.352470,-0.210695,0.383913,0.570281,250,B9-Stable,2025,2025-01-02,2025-12-31,False
-0.374301,-1.298953,-0.187015,0.326483,0.438596,58,B9-Stable,2026,2026-01-02,2026-03-26,True
-0.116885,-0.354037,-0.283683,0.258046,0.513944,252,REF,1977,1977-01-03,1977-12-30,False
1.502223,3.005549,-0.322824,0.324468,0.645418,252,REF,1978,1978-01-03,1978-12-29,False
0.209531,0.704465,-0.448736,0.382345,0.611111,253,REF,1979,1979-01-02,1979-12-31,False
0.860547,1.813426,-0.459271,0.385120,0.583333,253,REF,1980,1980-01-02,1980-12-31,False
-0.368837,-1.843423,-0.407340,0.235254,0.515873,253,REF,1981,1981-01-02,1981-12-31,False
0.986706,2.010085,-0.217427,0.378193,0.563492,253,REF,1982,1982-01-04,1982-12-31,False
0.126620,0.576190,-0.366649,0.274423,0.551587,253,REF,1983,1983-01-03,1983-12-30,False
-0.279110,-1.129908,-0.375416,0.261361,0.428571,253,REF,1984,1984-01-03,1984-12-31,False
1.770582,3.305930,-0.288418,0.325997,0.585657,252,REF,1985,1985-01-02,1985-12-31,False
0.548659,1.269574,-0.408949,0.416007,0.563492,253,REF,1986,1986-01-02,1986-12-31,False
0.635390,1.725552,-0.244838,0.315210,0.555556,253,REF,1987,1987-01-02,1987-12-31,False
-0.241543,-0.913034,-0.336684,0.264951,0.484127,253,REF,1988,1988-01-04,1988-12-30,False
0.619898,1.493732,-0.231305,0.371736,0.605578,252,REF,1989,1989-01-03,1989-12-29,False
-0.385663,-1.057799,-0.516111,0.389044,0.500000,253,REF,1990,1990-01-02,1990-12-31,False
0.889734,1.595393,-0.361059,0.470889,0.567460,253,REF,1991,1991-01-02,1991-12-31,False
0.629183,1.518609,-0.258086,0.366855,0.533597,254,REF,1992,1992-01-02,1992-12-31,False
0.006498,0.158811,-0.233986,0.264571,0.559524,253,REF,1993,1993-01-04,1993-12-31,False
-0.085368,-0.130565,-0.295157,0.312082,0.498008,252,REF,1994,1994-01-03,1994-12-30,False
1.709246,3.066390,-0.151883,0.346486,0.609562,252,REF,1995,1995-01-03,1995-12-29,False
0.529618,1.254496,-0.250203,0.405643,0.569170,254,REF,1996,1996-01-02,1996-12-31,False
0.488212,1.817745,-0.191447,0.234945,0.559524,253,REF,1997,1997-01-02,1997-12-31,False
0.831565,1.911397,-0.237958,0.350320,0.565737,252,REF,1998,1998-01-02,1998-12-31,False
0.562667,1.792418,-0.238978,0.270588,0.549801,252,REF,1999,1999-01-04,1999-12-31,False
-0.013737,-0.000707,-0.123142,0.164023,0.521912,252,REF,2000,2000-01-03,2000-12-29,False
-0.080479,-0.381409,-0.144338,0.179106,0.473684,248,REF,2001,2001-01-02,2001-12-31,False
0.073961,0.547897,-0.126840,0.151715,0.537849,252,REF,2002,2002-01-02,2002-12-31,False
1.286996,1.885669,-0.238599,0.509945,0.521912,252,REF,2003,2003-01-02,2003-12-31,False
0.149802,0.546703,-0.422088,0.409571,0.553785,252,REF,2004,2004-01-02,2004-12-31,False
-0.143414,-0.160280,-0.401454,0.419294,0.525896,252,REF,2005,2005-01-03,2005-12-30,False
0.526202,1.288001,-0.224134,0.388301,0.572000,251,REF,2006,2006-01-03,2006-12-29,False
0.329619,0.974504,-0.199628,0.361909,0.600000,251,REF,2007,2007-01-03,2007-12-31,False
0.217770,1.019167,-0.166138,0.217219,0.527778,253,REF,2008,2008-01-02,2008-12-31,False
0.498898,1.174490,-0.191264,0.422962,0.553785,252,REF,2009,2009-01-02,2009-12-31,False
1.109639,1.756140,-0.245577,0.498098,0.629482,252,REF,2010,2010-01-04,2010-12-31,False
-0.029753,0.098611,-0.260037,0.362350,0.549801,252,REF,2011,2011-01-03,2011-12-30,False
0.228622,0.848965,-0.259639,0.294456,0.502008,250,REF,2012,2012-01-03,2012-12-31,False
0.357877,1.021168,-0.176255,0.367853,0.525896,252,REF,2013,2013-01-02,2013-12-31,False
0.049951,0.321910,-0.132915,0.248682,0.549801,252,REF,2014,2014-01-02,2014-12-31,False
-0.302643,-0.946980,-0.396556,0.325546,0.458167,252,REF,2015,2015-01-02,2015-12-31,False
-0.098243,0.089862,-0.407623,0.544480,0.545817,252,REF,2016,2016-01-04,2016-12-30,False
0.949198,2.005306,-0.216813,0.368941,0.596000,251,REF,2017,2017-01-03,2017-12-29,False
-0.031328,0.118563,-0.376615,0.389327,0.548000,251,REF,2018,2018-01-02,2018-12-31,False
0.612630,1.301848,-0.337652,0.447549,0.565737,252,REF,2019,2019-01-02,2019-12-31,False
0.850330,1.894111,-0.230700,0.361476,0.587302,253,REF,2020,2020-01-02,2020-12-31,False
0.332944,1.330943,-0.162226,0.238093,0.521912,252,REF,2021,2021-01-04,2021-12-31,False
-0.263904,-1.581042,-0.323307,0.183852,0.456000,251,REF,2022,2022-01-03,2022-12-30,False
1.090633,1.608427,-0.436848,0.556980,0.558233,250,REF,2023,2023-01-03,2023-12-29,False
0.542574,1.061253,-0.271272,0.564009,0.565737,252,REF,2024,2024-01-02,2024-12-31,False
0.493778,1.248393,-0.227985,0.381401,0.574297,250,REF,2025,2025-01-02,2025-12-31,False
-0.366854,-1.314991,-0.175332,0.315918,0.438596,58,REF,2026,2026-01-02,2026-03-26,True
