Category,Strategy,CAGR,Worst5Y,Sharpe,Sortino,Calmar,MaxDD,Trades,WinRate
Ens2-New,Ens2(Asym+Slope) max_lev=3.0,0.5493727040299747,-0.14417979808313164,1.04864956169985,1.12559178969504,0.7069670607675205,-0.7770838763457337,30,0.6382978723404256
Ens2-New,Ens2(Slope+TrendTV) max_lev=3.0,0.5920474407443386,-0.1645964950334885,1.0478453594896464,1.107780656979803,0.7542668081961154,-0.7849310539864052,30,0.6170212765957447
Ens2-New,Ens2(Asym+Slope) max_lev=1.0,0.28579109489517807,0.014116569198921125,1.0313501394979727,1.1351556283406494,0.5932375524828916,-0.481748152488071,30,0.7872340425531915
Ens2-New,Ens2(Slope+TrendTV) max_lev=1.0,0.28463035133354286,0.01355587188559837,1.0136781682374634,1.1046442937024306,0.5908281118744734,-0.481748152488071,30,0.7659574468085106
R4-Top,DD+VT+VolSpike(1.5x) [R4 Top1],0.31722539927400395,-0.0781026292340048,0.901513056806255,1.0208481068239732,0.5428670685908394,-0.5843518931760764,30,0.723404255319149
Baseline,DD(-18/92)+VT(25%) [Baseline],0.3001488127623655,-0.07968994945682051,0.8608582875623346,0.9619395216548418,0.4848988769767994,-0.618992592091993,30,0.7021276595744681
