CAGR,Sharpe,MaxDD,Vol,PosDay_pct,n_days,Trades_yr,window_id,short_flag,start_date,end_date,strategy
0.5990981205107702,1.3169418154885488,-0.2930094909970228,0.4284481687471218,0.5537848605577689,252,112.0,1998,False,1998-01-02,1998-12-31,NEW-CAND-vz0.625
0.7469734130786494,1.7713041347425542,-0.2655683507072323,0.3514081604978687,0.5617529880478087,252,129.0,1999,False,1999-01-04,1999-12-31,NEW-CAND-vz0.625
-0.1191932814158011,-0.4666146982680736,-0.19791166345526312,0.21797214378859323,0.50199203187251,252,76.0,2000,False,2000-01-03,2000-12-29,NEW-CAND-vz0.625
-0.045708222574228574,-0.1878409733759449,-0.12070359439870648,0.1719682094260672,0.5020242914979757,248,49.79032258064517,2001,False,2001-01-02,2001-12-31,NEW-CAND-vz0.625
0.12040786838167095,0.8584874054981619,-0.11428196273306435,0.14522867126941458,0.5537848605577689,252,61.0,2002,False,2002-01-02,2002-12-31,NEW-CAND-vz0.625
1.0336664427122835,1.6353582500084647,-0.27215980484678015,0.5190170012912718,0.5179282868525896,252,107.0,2003,False,2003-01-02,2003-12-31,NEW-CAND-vz0.625
-0.0012106802989043652,0.19881069747545818,-0.46448320449015457,0.40375920057628545,0.5298804780876494,252,141.0,2004,False,2004-01-02,2004-12-31,NEW-CAND-vz0.625
-0.24978729165314328,-0.431833873295117,-0.4296130549260221,0.441484046839638,0.5059760956175299,252,108.0,2005,False,2005-01-03,2005-12-30,NEW-CAND-vz0.625
0.5252837747014201,1.235039949269285,-0.2110029166993307,0.41238701305863285,0.572,251,147.58565737051794,2006,False,2006-01-03,2006-12-29,NEW-CAND-vz0.625
0.21669750988934222,0.691907339818503,-0.25286987296028596,0.40879025161127974,0.6,251,157.62549800796813,2007,False,2007-01-03,2007-12-31,NEW-CAND-vz0.625
0.20416145972617228,0.9594199265612233,-0.17269387176341477,0.21948585649159374,0.5317460317460317,253,95.6205533596838,2008,False,2008-01-02,2008-12-31,NEW-CAND-vz0.625
0.5191569533726308,1.1971835297794975,-0.19562035807980538,0.4277683648629261,0.545816733067729,252,92.0,2009,False,2009-01-02,2009-12-31,NEW-CAND-vz0.625
0.709214097736204,1.2929056772829464,-0.3448887311882026,0.522999502808148,0.6095617529880478,252,115.0,2010,False,2010-01-04,2010-12-31,NEW-CAND-vz0.625
-0.19432397247942967,-0.3462827853676317,-0.31442619777868974,0.39663426509496774,0.5338645418326693,252,147.0,2011,False,2011-01-03,2011-12-30,NEW-CAND-vz0.625
0.26949336822717096,0.7848874481447149,-0.34942546784464645,0.41378202506926953,0.4738955823293173,250,109.872,2012,False,2012-01-03,2012-12-31,NEW-CAND-vz0.625
