vz_thr,CAGR_IS,CAGR_OOS,IS_OOS_gap,Sharpe_OOS,MaxDD_FULL,Worst10Y_star,P10_5Y
0.625,0.20207126632848937,0.21877600891927185,-0.016704742590782473,0.8146567186490242,-0.6593205603913734,0.09848536669055896,0.03563374795389147
0.65,0.2022780939510982,0.21494290285956041,-0.012664808908462222,0.8294123783139307,-0.6595382624691919,0.09959992246302352,0.0405276070106722
0.675,0.2020464685984984,0.19524133784302178,0.006805130755476618,0.7840895158328471,-0.6590577540309048,0.1029444765679739,0.03956409479682286
0.7,0.20194714002098135,0.19440973815452822,0.007537401866453131,0.7767238344895965,-0.660262228466352,0.1042494541540564,0.051091627732543346
0.725,0.20067718134579793,0.1926705969406337,0.008006584405164219,0.7706237634589153,-0.6602622284663524,0.09571957526266628,0.04866474978045973
