max_lev,avg_signal,avg_eff_L,avg_SOFR_OOS,CAGR_FULL,CAGR_IS,CAGR_OOS,Sharpe_FULL,Sharpe_IS,Sharpe_OOS,MaxDD_FULL,MaxDD_OOS,Worst10Y_star,P10_5Y,IS_OOS_gap,Trades_yr_FULL,Strategy
1.0,0.3731708996989012,1.1195126990967037,0.03477234910277324,0.12872171162622226,0.1423269709222139,0.009181077439614382,0.6365968919997789,0.6966561352181392,0.15410486304741927,-0.5388493379229218,-0.4128954647734403,-0.008413473098891622,0.0,0.13314589348259953,0.5166679322651682,Ens2(Asym+Slope) max_lev=1.0
3.0,0.8487549894429917,2.546264968328975,0.03477234910277324,0.1977175196375649,0.23720657402743073,-0.11989556677794655,0.6248942569742113,0.6945825298817948,0.017897890489626974,-0.8381982734683935,-0.7274119855806273,-0.07947490242590971,-0.037660373178179864,0.3571021408053773,9.529652972890881,Ens2(Asym+Slope) max_lev=3.0
