CAGR,MaxDD,Sharpe,Sortino,Calmar,Trades,Worst5Y,WinRate,Strategy,Rebalances
0.23211208003561223,-0.5057982661457524,0.8728427692993649,0.922090319679253,0.45890248261295163,34,-0.009113114308973103,0.7115384615384616,Baseline: MomDecel+Ens2(S+T),1009
0.23182558606531178,-0.5057982661457524,0.8742639271167215,0.9174683741087568,0.45833606317366893,38,-0.022303290709839274,0.7115384615384616,Imp1: VolAccel DD Warning,999
0.23220095866304047,-0.5057982661457523,0.8690410658763147,0.9197322453205506,0.45907820213074585,34,-0.011561698049203484,0.6923076923076923,Imp2: HAR Vol,1018
0.23214397470718517,-0.5057982661457523,0.8734515001440467,0.9244182767822239,0.458965540700944,34,-0.00813616174717946,0.7115384615384616,Imp3: AsymHAR Vol,1006
0.2278914349990535,-0.5057982661457524,0.8743392511009332,0.9162137340997157,0.45055796006501847,34,-0.011646332880386301,0.7115384615384616,Imp4: Seasonal Q3Q4,987
0.19555026739957038,-0.41567596332148105,0.8242524941054058,0.8352957763923414,0.4704391994115212,34,-0.029690133230747096,0.6538461538461539,Imp5: CPPI Floor,1177
0.2507420039958106,-0.7127563180276184,0.8055312516745493,0.875680846445341,0.3517920468101619,34,-0.10711666106442252,0.6923076923076923,Imp6: Hurst Trend,522
