CAGR_FULL,CAGR_IS,CAGR_OOS,Sharpe_FULL,Sharpe_IS,Sharpe_OOS,MaxDD_FULL,Worst5Y,Worst10Y,WinRate,Trades_yr,Blowup_Days,Worst10Y_star,P10_5Y,IS_OOS_gap,WFA_CI95_lo,WFA_WFE,strategy
0.2546038410072724,0.25298122187718963,0.27707797445320304,0.8005283506135124,0.8047009600280168,0.787589211161665,-0.6200941483383788,-0.08478824157674847,0.08494467596105504,0.6730769230769231,27.115498519249755,0,0.125083128312097,0.03336679747518744,-0.024096752576013403,0.265093,1.130664,E4 Regime k_lt (lo=0.1/hi=0.8/vz=0.7) ◆
0.2610527102783853,0.2572052421233917,0.3060975281095375,0.7994870041213457,0.7984451565935712,0.8288669898690126,-0.6554977103124107,-0.10973818421934878,0.09496672085541813,0.6538461538461539,51.571114,0,0.11939361351557176,0.037410536247069755,-0.04889228598614581,0.279126,1.208451,[Active候補] F10 ε=0.015 ✅⚠
0.2542162808033557,0.25185628838104734,0.28363481108942,0.8736262740417896,0.8828575685425761,0.8358703749783886,-0.563934791336387,-0.04181262242237904,0.10285483644479565,0.7115384615384616,52.086096,0,0.12266428905331983,0.07823078912365697,-0.03177852270837267,0.255713,1.27806,[Active候補] F10+lmax5 ✅⚠
0.2512839999247285,0.24848075326191732,0.2849367602424673,0.8838843824250211,0.8929936702051298,0.84947008173242,-0.5299472768477755,-0.02134279101192027,0.11238420607097988,0.6923076923076923,27.115498519249755,0,0.13977993168950364,0.06962280193789452,-0.03645600698054996,0.248187,1.272231,[Active候補] D5 vz=0.65/lmax=5.0 ✅⚠
0.2533909361663027,0.25215150342279946,0.27436849058035895,0.7938592511500366,0.7982624418981434,0.7819436597453407,-0.6194109003180058,-0.08815706270515045,0.0832815311118087,0.6730769230769231,27.115498519249755,0,0.12498124095383578,0.03643388584270402,-0.022216987157559487,0.26457,1.094395,[B] B4 k_lo=0/k_hi=0.7/vz=0.7
0.257745718644955,0.25632354614812547,0.27594248402867927,0.8037778803565445,0.8084683317743213,0.7823970716750998,-0.6355646302413749,-0.08351085827829319,0.08271232397499628,0.6730769230769231,27.115498519249755,0,0.12341059809629251,0.01407143741281982,-0.0196189378805538,0.271037,1.135378,[A] A1 α=2 (soft regime)
0.2593055589601603,0.2578011214662177,0.2795950812593442,0.8029404105466981,0.807361892952774,0.7859086855419912,-0.6470391584659911,-0.08503442180150533,0.07932701595839231,0.6923076923076923,27.115498519249755,0,0.12072788763290454,0.00907938553780085,-0.021793959793126483,0.274599,1.129718,[A] A1 α=3 (soft regime)
0.2611482001688272,0.25934565837309886,0.28525883060474344,0.8026407599675929,0.8063028143393334,0.7930848600524816,-0.6634905865031191,-0.08711901628687158,0.07726275861746634,0.6923076923076923,27.115498519249755,0,0.11894307145465377,0.0027876180549429638,-0.025913172231644577,0.278755,1.130365,[A] A1 α=5 (soft regime)
0.2617575117376483,0.2596154173325407,0.2894238968606142,0.8015499229936005,0.8043773256516229,0.7989209035055386,-0.6842414383281572,-0.08983550038750232,0.0732470104466596,0.6923076923076923,27.115498519249755,0,0.11751792844071707,-0.001965561383996242,-0.029808479528073528,0.280763,1.134558,[A] A1 α=8 (soft regime)
0.25526710158676424,0.2542655771997988,0.2715943091414983,0.8257031648469184,0.8323727213405461,0.7942729550644905,-0.6001008938802614,-0.062284541279491346,0.09460922036223018,0.6730769230769231,27.115498519249755,0,0.12859630481954598,0.04988810660011302,-0.017328731941699482,0.26143,1.133254,[A] A2 lmax_base=6/vol_sens=2
0.2520875533362539,0.25144971321602383,0.2648122280725267,0.8314711435920024,0.8399911484698724,0.787553457228859,-0.5956652199003489,-0.050622494814792085,0.09924964206927611,0.6730769230769231,27.115498519249755,0,0.13203717081508448,0.055732822085768775,-0.01336251485650286,0.255264,1.142625,[A] A2B rolling VOL_REF
0.254588090193937,0.2529704988173067,0.2770122253673686,0.7998070892577591,0.803890815936262,0.7873645757637502,-0.619818227741967,-0.08403471592101908,0.0858413483561038,0.6730769230769231,27.115498519249755,0,0.12529309521161047,0.033677356086204834,-0.02404172655006187,0.265103,1.131668,[A] A3 VoV dual gate (vov=1.3/α=0.2)
0.26127051203677976,0.2574446715580847,0.3060975281095373,0.7999196227298392,0.7989296017835799,0.8288669898690126,-0.6550803326264123,-0.10939535459154448,0.09555351841184478,0.6538461538461539,51.303212,0,0.11976497818149268,0.03775979478178639,-0.04865285655145257,0.279358,1.207684,[C] C2 adaptive deadband (ε₀=0.020)
0.2519025896876377,0.25235216262225313,0.2477611534871078,0.794017626669006,0.8036706443703845,0.7279146975252205,-0.6994809260290326,-0.12022579488379048,0.10631304539264974,0.6346153846153846,27.115498519249755,0,0.13109173658014872,0.0342452852830589,0.004591009135145319,0.261151,1.099968,[C] C3 Yang-Zhang (yz_n=10/vz=0.7)
