indicator,horizon,IC,IC_pval,IC_abs,hit_rate_high,hit_rate_low,spread,spread_t,WF_avg_IC,WF_stable,WF_IC_1,WF_IC_2,WF_IC_3,WF_IC_4,WF_IC_5,WF_IC_6,WF_IC_7,asset
TF2_PvMA_252,5,0.054090005601632594,5.324233321201888e-10,0.054090005601632594,0.5671732522796352,0.5319860203616472,0.003831010649591296,3.2781984073864687,-0.007793468457484929,4,0.036513511680272136,0.037847702674904816,-0.048149284503140925,-0.08134585349928994,-0.019393771284217348,0.011991521859772786,0.007981893869303978,Bond
TF2_PvMA_252,21,0.06191580583316044,1.2041759094069884e-12,0.06191580583316044,0.6119902617163725,0.5619960444241594,0.010490516227315021,4.0149602282285555,-0.046044383058100595,3,0.04507120386545092,0.06213231893810998,-0.18112002683215422,-0.2060575650306062,0.0024333241155275673,-0.031007385970767094,-0.013762550492265126,Bond
TF2_PvMA_252,63,0.06542283126149212,6.571484571564962e-14,0.06542283126149212,0.6609677911769195,0.5973748473748474,0.022254089219817502,4.543048892307786,-0.10353116972709965,1,-0.0387142934376539,0.04857767846068524,-0.266543851500645,-0.2560776099719238,-0.09384632911290394,-0.04649615284890375,-0.07161762967835252,Bond
TF3_MOM_21,5,0.057259299850121466,4.910100562654726e-11,0.057259299850121466,0.5655015197568389,0.5336574988603555,0.006784538971913928,5.8053158024506235,0.012600613802496706,4,0.0763922441606842,0.03405392360939539,-0.01469136754291682,0.02658214177627344,-0.05988470673500775,-0.01198267263655301,0.037734733985601496,Bond
TF3_MOM_21,21,0.06054115604464723,3.735180845576567e-12,0.06054115604464723,0.6016433353621424,0.5723413966225468,0.018219894169007184,7.435197599149977,0.032512938227512646,4,0.18009467759521966,0.10064065091779074,-0.07563134810074873,-0.08879293855231807,0.054985425440262074,-0.0020629403784281257,0.058357040670810933,Bond
TF3_MOM_21,63,0.041322754040481996,2.2262909918609482e-06,0.041322754040481996,0.6443291100595329,0.614010989010989,0.01014990369921423,2.077985175712788,0.025533943361132683,4,0.06510522439439077,0.1794616475723431,-0.1629108514636406,-0.01443957957998046,0.08089493277927927,0.10370524698411585,-0.0730790171585791,Bond
TF3_MOM_42,5,0.03874545945474212,8.74104566400455e-06,0.03874545945474212,0.562917933130699,0.536240692903814,0.0033576497639015656,2.8717885519696,0.02615616917049523,6,0.09783987864896525,0.05568117377186944,-0.06832153016924593,0.0022006561463646917,0.015369663671705062,0.04360511440577709,0.036718227718031,Bond
TF3_MOM_42,21,0.03323490231495873,0.00013833486477403615,0.03323490231495873,0.5964698721850273,0.5775140727217405,0.003284977123810054,1.3431921627335563,0.028473465032886298,4,0.13412567102265757,0.13120143021950043,-0.10455728126516174,-0.07385286983006929,0.05361420387429388,0.07009426579379376,-0.011311164584810521,Bond
TF3_MOM_42,63,0.02256976494350403,0.009777340642317424,0.02256976494350403,0.6443291100595329,0.614010989010989,0.002208865807457931,0.4603023678200259,-0.00752125415879732,3,-0.009207679304344032,0.24909005481590035,-0.2446002439628107,-0.05632368740811482,0.06456548995831234,0.10858811895777022,-0.16476083216829462,Bond
TF3_MOM_63,5,0.040318829228044535,3.712252212228616e-06,0.040318829228044535,0.5610942249240122,0.538064123993314,0.0028797681260533357,2.468484547589552,0.018282696003411054,4,0.07216578227294095,0.09857292777156135,-0.08579729089963965,-0.0026497506243336267,-0.0018875008642352162,0.044985307993666124,0.002589396373917425,Bond
TF3_MOM_63,21,0.04923997986951487,1.6201014838833796e-08,0.04923997986951487,0.6090992087644552,0.5648866575384147,0.006756506896991232,2.6796199390592013,0.027088980604682233,4,0.06804481562304596,0.20281768756371082,-0.14419593868116304,-0.04181207592411629,0.10095023485212468,0.07653497672869959,-0.07271683592952605,Bond
TF3_MOM_63,63,0.03189543696455225,0.00026061332860922455,0.03189543696455225,0.6511982903373531,0.6071428571428571,0.01068806000661704,2.3439305106689097,-0.04575936245629353,3,-0.056826581827951195,0.19065648924836143,-0.3055133099997438,-0.0962188151133626,0.07988270505157204,0.07443694556259806,-0.2067329701155286,Bond
