Date,Close
2009-06-25,1.1323498487472534
2009-06-26,1.1264790296554565
2009-06-29,1.1584395170211792
2009-06-30,1.1307837963104248
2009-07-01,1.1429166793823242
2009-07-02,1.048596978187561
2009-07-06,1.0514670610427856
2009-07-07,0.9859782457351685
2009-07-08,0.9871524572372437
2009-07-09,0.9932844042778015
2009-07-10,0.9837609529495239
2009-07-13,1.0556416511535645
2009-07-14,1.0772967338562012
2009-07-15,1.1693981885910034
2009-07-16,1.200706958770752
2009-07-17,1.1986204385757446
2009-07-20,1.2350175380706787
2009-07-21,1.2554986476898193
2009-07-22,1.2531507015228271
2009-07-23,1.3363808393478394
2009-07-24,1.3538615703582764
2009-07-27,1.3653420209884644
2009-07-28,1.3537312746047974
2009-07-29,1.3357280492782593
2009-07-30,1.3774745464324951
2009-07-31,1.3815178871154785
2009-08-03,1.4510507583618164
2009-08-04,1.4650092124938965
2009-08-05,1.4545726776123047
2009-08-06,1.427307367324829
2009-08-07,1.483925223350525
2009-08-10,1.4736194610595703
2009-08-11,1.4175238609313965
2009-08-12,1.4668363332748413
2009-08-13,1.4999709129333496
2009-08-14,1.4640963077545166
2009-08-17,1.3552969694137573
2009-08-18,1.3924763202667236
2009-08-19,1.4244381189346313
2009-08-20,1.4710099697113037
2009-08-21,1.5531967878341675
2009-08-24,1.5529359579086304
2009-08-25,1.5632429122924805
2009-08-26,1.5628503561019897
2009-08-27,1.577331304550171
2009-08-28,1.5717211961746216
2009-08-31,1.5331071615219116
2009-09-01,1.4283511638641357
2009-09-02,1.4147844314575195
2009-09-03,1.446092963218689
2009-09-04,1.5093640089035034
2009-09-08,1.5490227937698364
2009-09-09,1.5854195356369019
2009-09-10,1.6336878538131714
2009-09-11,1.6313397884368896
2009-09-14,1.658865213394165
2009-09-15,1.677781581878662
2009-09-16,1.7522717714309692
2009-09-17,1.7439221143722534
2009-09-18,1.749009609222412
2009-09-21,1.7342687845230103
2009-09-22,1.766882300376892
2009-09-23,1.7195264101028442
2009-09-24,1.6639652252197266
2009-09-25,1.6383841037750244
2009-09-28,1.723743200302124
2009-09-29,1.7139540910720825
2009-09-30,1.6913741827011108
2009-10-01,1.5634673833847046
2009-10-02,1.546108603477478
2009-10-05,1.6107151508331299
2009-10-06,1.6815855503082275
2009-10-07,1.6945064067840576
2009-10-08,1.735489845275879
2009-10-09,1.7632899284362793
2009-10-12,1.78600013256073
2009-10-13,1.7764719724655151
2009-10-14,1.8667895793914795
2009-10-15,1.883626103401184
2009-10-16,1.8432965278625488
2009-10-19,1.8888473510742188
2009-10-20,1.8607866764068604
2009-10-21,1.8098841905593872
2009-10-22,1.8615689277648926
2009-10-23,1.7997040748596191
2009-10-26,1.7362724542617798
2009-10-27,1.7151288986206055
2009-10-28,1.618937611579895
2009-10-29,1.7216542959213257
2009-10-30,1.574691653251648
2009-11-02,1.60666823387146
2009-11-03,1.6224619150161743
2009-11-04,1.6310749053955078
2009-11-05,1.7236123085021973
2009-11-06,1.7404483556747437
2009-11-09,1.8572618961334229
2009-11-10,1.8556954860687256
2009-11-11,1.8866288661956787
2009-11-12,1.8265907764434814
2009-11-13,1.8598724603652954
2009-11-16,1.9393571615219116
2009-11-17,1.9464048147201538
2009-11-18,1.943794846534729
2009-11-19,1.8674423694610596
2009-11-20,1.8508665561676025
2009-11-23,1.9195189476013184
2009-11-24,1.92447829246521
2009-11-25,1.9443166255950928
2009-11-27,1.8503446578979492
2009-11-30,1.8705759048461914
2009-12-01,1.932047963142395
2009-12-02,1.937530517578125
2009-12-03,1.8913272619247437
2009-12-04,1.9212151765823364
2009-12-07,1.9123404026031494
2009-12-08,1.8520411252975464
2009-12-09,1.8679646253585815
2009-12-10,1.900463581085205
2009-12-11,1.928524374961853
2009-12-14,1.9646775722503662
2009-12-15,1.9359642267227173
2009-12-16,1.944708228111267
2009-12-17,1.8768391609191895
2009-12-18,1.906467318534851
2009-12-21,1.962067723274231
2009-12-22,1.9854304790496826
2009-12-23,1.9991164207458496
2009-12-24,2.0304627418518066
2009-12-28,2.043912410736084
2009-12-29,2.0304627418518066
2009-12-30,2.0241920948028564
2009-12-31,1.9677720069885254
2010-01-04,2.066768169403076
2010-01-05,2.0845305919647217
2010-01-06,2.0905370712280273
2010-01-07,2.116004705429077
2010-01-08,2.1366405487060547
2010-01-11,2.1442151069641113
2010-01-12,2.085967779159546
2010-01-13,2.139122247695923
2010-01-14,2.155055522918701
2010-01-15,2.0836167335510254
2010-01-19,2.161715507507324
2010-01-20,2.096285343170166
2010-01-21,1.9735194444656372
2010-01-22,1.8455302715301514
2010-01-25,1.8682547807693481
2010-01-26,1.8447465896606445
2010-01-27,1.8723030090332031
2010-01-28,1.8067407608032227
2010-01-29,1.7475779056549072
2010-02-01,1.8293349742889404
2010-02-02,1.897117257118225
2010-02-03,1.8689073324203491
2010-02-04,1.6974273920059204
2010-02-05,1.7072229385375977
2010-02-08,1.6705238819122314
2010-02-09,1.7308608293533325
2010-02-10,1.7213279008865356
2010-02-11,1.7729156017303467
2010-02-12,1.7680829763412476
2010-02-16,1.8525822162628174
2010-02-17,1.8784416913986206
2010-02-18,1.9139652252197266
2010-02-19,1.9265025854110718
2010-02-22,1.923367977142334
2010-02-23,1.8541498184204102
2010-02-24,1.9062588214874268
2010-02-25,1.8998597860336304
2010-02-26,1.903777837753296
2010-03-01,1.961112380027771
2010-03-02,1.9746947288513184
2010-03-03,1.982529878616333
2010-03-04,2.000030994415283
2010-03-05,2.0870118141174316
2010-03-08,2.0867509841918945
2010-03-09,2.097198486328125
2010-03-10,2.1256699562072754
2010-03-11,2.1530959606170654
2010-03-12,2.151529312133789
2010-03-15,2.155055522918701
2010-03-16,2.206512451171875
2010-03-17,2.244386911392212
2010-03-18,2.2425575256347656
2010-03-19,2.206120491027832
2010-03-22,2.2420358657836914
2010-03-23,2.2914044857025146
2010-03-24,2.2584009170532227
2010-03-25,2.2450754642486572
2010-03-26,2.246251344680786
2010-03-29,2.2847931385040283
2010-03-30,2.2888424396514893
2010-03-31,2.2636280059814453
2010-04-01,2.3117055892944336
2010-04-05,2.366187334060669
2010-04-06,2.383432388305664
2010-04-07,2.345674991607666
2010-04-08,2.366187334060669
2010-04-09,2.412959337234497
2010-04-12,2.426546096801758
2010-04-13,2.434124708175659
2010-04-14,2.51212215423584
2010-04-15,2.521789312362671
2010-04-16,2.4013309478759766
2010-04-19,2.4238035678863525
2010-04-20,2.4897825717926025
2010-04-21,2.4759318828582764
2010-04-22,2.4987952709198
2010-04-23,2.548050880432129
2010-04-26,2.5182621479034424
2010-04-27,2.33992600440979
2010-04-28,2.3903567790985107
2010-04-29,2.4819412231445312
2010-04-30,2.3559956550598145
2010-05-03,2.4505865573883057
2010-05-04,2.2736868858337402
2010-05-05,2.235799551010132
2010-05-06,2.0130417346954346
2010-05-07,1.9243305921554565
2010-05-10,2.1738715171813965
2010-05-11,2.155057430267334
2010-05-12,2.2465121746063232
2010-05-13,2.1628971099853516
2010-05-14,2.046095609664917
2010-05-17,2.0483176708221436
2010-05-18,1.9666614532470703
2010-05-19,1.931647539138794
2010-05-20,1.7101978063583374
2010-05-21,1.7723865509033203
2010-05-24,1.7175136804580688
2010-05-25,1.723261833190918
2010-05-26,1.6875953674316406
2010-05-27,1.8605751991271973
2010-05-28,1.787018895149231
2010-06-01,1.7009209394454956
2010-06-02,1.8310481309890747
2010-06-03,1.849992036819458
2010-06-04,1.6640784740447998
2010-06-07,1.5952256917953491
2010-06-08,1.641475796699524
2010-06-09,1.616652250289917
2010-06-10,1.7623262405395508
2010-06-11,1.7854515314102173
2010-06-14,1.7797023057937622
2010-06-15,1.8980708122253418
2010-06-16,1.8963721990585327
2010-06-17,1.9053876399993896
2010-06-18,1.911266803741455
2010-06-21,1.8925833702087402
2010-06-22,1.801215410232544
2010-06-23,1.7842097282409668
2010-06-24,1.6963077783584595
2010-06-25,1.7287484407424927
2010-06-28,1.6986624002456665
2010-06-29,1.5440478324890137
2010-06-30,1.4906792640686035
2010-07-01,1.4811298847198486
